index,Fecha extraccion,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,status,newDevelopment,hasLift,topNewDevelopment,isParkingSpaceIncludedInPrice,ParkingSpacePrice,distancia_minima_banco,banco_mas_cercano,numero_bancos_cercanos,distancia_minima_starbucks,starbucks_mas_cercano,numero_starbucks_cercanos,distancia_minima_atractivos,atractivos_mas_cercano,numero_atractivos_cercanos,distancia_minima_buenasmigas,buenasmigas_mas_cercano,numero_buenasmigas_cercanos,distancia_minima_clubesnocturnos,clubesnocturnos_mas_cercano,numero_clubesnocturnos_cercanos,distancia_minima_mcdonalds,mcdonalds_mas_cercano,numero_mcdonalds_cercanos,distancia_minima_metro,metro_mas_cercano,numero_metro_cercanos,distancia_minima_parking,parking_mas_cercano,numero_parking_cercanos,distancia_minima_parkingbici,parkingbici_mas_cercano,numero_parkingbici_cercanos,distancia_minima_parques,parques_mas_cercano,numero_parques_cercanos,distancia_minima_playas,playas_mas_cercano,numero_playas_cercanos,distancia_minima_santagloria,santagloria_mas_cercano,numero_santagloria_cercanos,distancia_minima_vivari,vivari_mas_cercano,numero_vivari_cercanos,num_airbnbs_500,media_precios_airbnbs_500,cluster,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23
5649,19062024,1,1920,flat,rent,65.0,1.0,2.0,1.0,"calle Ferran, 47",Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3820471,2.1761024,good,0.0,True,False,,,51.10727218372639,bank,16,371.6637577510818,Starbucks,1,308.1887912682694,amenity,1,220.2115179556067,Buenas Migas,1,854.6568873200459,nightclub,0,775.1265762845213,McDonald's,0,3484.932250100111,metro_station,0,2054.54445902685,parking,0,767.8476192716696,bicycle_parking,0,3154.520783606638,park,0,1697.748411838514,beach,0,1569.672929936502,Santagloria,0,972.454427414897,Vivari,0,2,204.9152,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5650,19062024,2,1200,studio,rent,59.0,1.0,0.0,1.0,camino sant cugat,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Vallvidrera - El Tibidabo i les Planes,41.4205748,2.1161014,good,0.0,True,False,,,2097.037713123707,bank,0,3677.394476684941,Starbucks,0,1517.69953749912,tourism,0,3889.731971973778,Buenas Migas,0,4107.854917637434,nightclub,0,4555.703062486307,McDonald's,0,297.6700929818308,metro_station,1,4167.100550747681,parking,0,4165.588492917125,bicycle_parking,0,5674.138043615676,park,0,7854.830097339935,beach,0,2162.552430149306,Santagloria,0,4892.630069589256,Vivari,0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5651,19062024,7,1987,penthouse,rent,60.0,1.0,2.0,1.0,calle Balmes,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,41.4035463,2.1418156,good,0.0,False,False,,,38.6380934138495,bank,10,1445.494918203669,Starbucks,0,1418.527183551267,tourism,0,1698.991085423495,Buenas Migas,0,1247.261269206826,nightclub,0,1775.12017585533,McDonald's,0,1690.782993026515,metro_station,0,1332.521173140792,parking,0,1317.56289017666,bicycle_parking,0,3470.437502788527,park,0,5058.814990832017,beach,0,711.3464925233717,Santagloria,0,2935.83497930063,Vivari,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5652,19062024,3,1795,flat,rent,100.0,1.0,2.0,2.0,calle Maria Tarrida,Barcelona,Sant Joan Despí,Eixample,es,0,41.3641108,2.0521193,good,0.0,True,False,,,1450.335990453341,bank,0,7663.286796276379,Starbucks,0,3796.358850844942,tourism,0,7533.895246232036,Buenas Migas,0,3681.74783659137,nightclub,0,5851.701307364247,McDonald's,0,6198.194655590483,metro_station,0,8636.114184163598,parking,0,8863.101220331786,bicycle_parking,0,7297.957057472512,park,0,12255.04629561799,beach,0,6530.159942598261,Santagloria,0,7463.163380131198,Vivari,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5653,19062024,2,1660,flat,rent,61.0,1.0,2.0,1.0,"Ciudad Real, 8",Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.4031672,2.1599226,good,0.0,True,False,,,227.861249161399,bank,7,803.048117801603,Starbucks,0,1714.996882913931,tourism,0,1738.096184805879,Buenas Migas,0,1071.413861256528,nightclub,0,1126.298319912531,McDonald's,0,2825.800118566613,metro_station,0,1267.97917514619,parking,0,853.0955458400286,bicycle_parking,0,3853.480282878225,park,0,3729.148402186479,beach,0,1151.294025086134,Santagloria,0,1759.844120102665,Vivari,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654,19062024,1,1690,flat,rent,48.0,1.0,1.0,1.0,"paseo de Sant Joan, 15",Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3925614,2.1782042,good,0.0,False,False,,,67.26347485061098,bank,11,811.8494984787626,Starbucks,0,1075.46111401106,tourism,0,404.0384089128694,Buenas Migas,1,487.3509735496797,nightclub,1,1257.047757239702,McDonald's,0,4049.838650164955,metro_station,0,2264.538747206917,parking,0,1636.811666268119,bicycle_parking,0,3762.011204901166,park,0,1802.219045620189,beach,0,880.6553449989856,Santagloria,0,307.2530340589948,Vivari,1,1,50.314,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5655,19062024,1,1690,flat,rent,53.0,1.0,1.0,1.0,"paseo de Sant Joan, 15",Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3925614,2.1782042,good,0.0,True,False,,,67.26347485061098,bank,11,811.8494984787626,Starbucks,0,1075.46111401106,tourism,0,404.0384089128694,Buenas Migas,1,487.3509735496797,nightclub,1,1257.047757239702,McDonald's,0,4049.838650164955,metro_station,0,2264.538747206917,parking,0,1636.811666268119,bicycle_parking,0,3762.011204901166,park,0,1802.219045620189,beach,0,880.6553449989856,Santagloria,0,307.2530340589948,Vivari,1,1,50.314,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,19062024,5,1950,flat,rent,53.0,1.0,1.0,1.0,"paseo de Sant Joan, 15",Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3925614,2.1782042,good,0.0,,False,,,67.26347485061098,bank,11,811.8494984787626,Starbucks,0,1075.46111401106,tourism,0,404.0384089128694,Buenas Migas,1,487.3509735496797,nightclub,1,1257.047757239702,McDonald's,0,4049.838650164955,metro_station,0,2264.538747206917,parking,0,1636.811666268119,bicycle_parking,0,3762.011204901166,park,0,1802.219045620189,beach,0,880.6553449989856,Santagloria,0,307.2530340589948,Vivari,1,1,50.314,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5657,19062024,ss,1500,flat,rent,42.0,1.0,2.0,1.0,"calle 8, 5",Barcelona,Castelldefels,Lluminetes,es,0,41.2669571,1.9787532,good,0.0,True,False,,,10464.56944698103,bank,0,19091.73060387628,Starbucks,0,14408.55483755587,tourism,0,18641.63586273384,Buenas Migas,0,13814.30805669526,nightclub,0,16930.86312474747,McDonald's,0,17483.39356313822,metro_station,0,19495.81964839605,parking,0,19742.65837081314,bicycle_parking,0,17786.08405397271,park,0,22356.6101664878,beach,0,18014.89026953886,Santagloria,0,17674.61759699,Vivari,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5658,19062024,1,1600,flat,rent,90.0,1.0,3.0,1.0,"calle de les Moles, 25",Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3872309,2.1727525,good,0.0,True,False,,,126.0107143577213,bank,21,429.3248384013012,Starbucks,1,542.4488818631753,tourism,0,348.0362593503497,Buenas Migas,1,278.0585626177102,nightclub,1,1171.763332285485,McDonald's,0,3385.664808459505,metro_station,0,1783.227026552109,parking,0,891.9301235992095,bicycle_parking,0,3179.66349953798,park,0,2005.783965508733,beach,0,929.4858628361676,Santagloria,0,343.2563017073232,Vivari,1,1,50.314,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5659,19062024,5,1050,studio,rent,22.0,1.0,0.0,1.0,"calle de la Cendra, 30",Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3800355,2.1642308,good,0.0,False,False,,,146.2477602435263,bank,5,585.9523088777569,Starbucks,0,768.4743973068257,amenity,0,1171.742111444478,Buenas Migas,0,1334.492338447852,nightclub,0,1490.98078087173,McDonald's,0,2467.239231207185,metro_station,0,1154.106856889134,parking,0,250.822292767394,bicycle_parking,1,2158.108983526432,park,0,2711.685267696289,beach,0,1675.738730850622,Santagloria,0,1319.406383576643,Vivari,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5660,19062024,6,1990,flat,rent,70.0,1.0,2.0,1.0,ronda del General Mitre,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Les Tres Torres,41.3917556,2.1303916,good,0.0,True,False,,,102.1110199451366,bank,11,504.4536842576276,Starbucks,0,1999.762140098096,tourism,0,562.7770344174312,Buenas Migas,0,1644.067295127945,nightclub,0,1765.642713170654,McDonald's,0,1837.815468125436,metro_station,0,1696.87620496714,parking,0,1788.912696210594,bicycle_parking,0,2259.116961673943,park,0,5582.3419051983,beach,0,780.7295413482813,Santagloria,0,2717.260320898624,Vivari,0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5661,19062024,3,1050,flat,rent,56.0,1.0,2.0,1.0,pasaje Oliveras,Barcelona,Hospitalet de Llobregat,La Torrasa,es,La Torrasa,41.3692869,2.1190341,good,0.0,True,False,,,395.8505058864191,bank,3,2832.522654972674,Starbucks,0,2038.342091173385,tourism,0,2563.568380459091,Buenas Migas,0,1240.007579819927,nightclub,0,733.6123327029147,McDonald's,0,1257.967711533297,metro_station,0,3214.512018947471,parking,0,3459.921810008779,bicycle_parking,0,1677.083080812943,park,0,6657.665938182603,beach,0,1951.259057224126,Santagloria,0,1848.673273842161,Vivari,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5662,19062024,2,875,flat,rent,65.0,1.0,3.0,1.0,"llansà, 7",Barcelona,Hospitalet de Llobregat,Collblanc,es,Collblanc,41.3728952,2.1166997,renew,0.0,False,False,,,173.3150602195621,bank,7,2615.042644630525,Starbucks,0,2093.187013929119,tourism,0,2398.451641143074,Buenas Migas,0,1415.677566043667,nightclub,0,443.8876369623547,McDonald's,1,1391.432618133296,metro_station,0,3201.410117334733,parking,0,3440.640352597659,bicycle_parking,0,1837.415276894689,park,0,6764.56560677591,beach,0,1630.144650875122,Santagloria,0,2096.052072503273,Vivari,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5663,19062024,3,1450,flat,rent,50.0,1.0,1.0,1.0,"calle del Rosselló, 478",Barcelona,Barcelona,Eixample,es,La Sagrada Família,41.4083707,2.1776502,good,0.0,True,False,,,231.6780959610219,bank,11,2040.196994147168,Starbucks,0,2391.260924092224,tourism,0,2061.4087176377,Buenas Migas,0,2111.083029697375,nightclub,0,619.884547545129,McDonald's,0,3993.967582300828,metro_station,0,2739.384412611427,parking,0,2193.887627738911,bicycle_parking,0,3161.002633157625,park,0,3118.357489840013,beach,0,1701.358214923351,Santagloria,0,780.6697112562299,Vivari,0,0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5664,19062024,3,1000,flat,rent,92.0,1.0,3.0,1.0,avenida del Maresme,Barcelona,Mataró,Centre,es,0,41.53779,2.44873,good,0.0,,False,1.0,,21081.28123227313,bank,0,24118.50288488968,Starbucks,0,23188.86085052725,tourism,0,28162.44059034363,Buenas Migas,0,28248.77946343508,nightclub,0,27395.33490903093,McDonald's,0,29755.97804645082,metro_station,0,22899.13295690808,parking,0,28997.37432100076,bicycle_parking,0,23346.33144589803,park,0,24125.85426864241,beach,0,28312.67967880582,Santagloria,0,26080.32313157956,Vivari,0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5665,19062024,2,1850,flat,rent,81.0,1.0,3.0,1.0,"Mèxic, 24",Barcelona,Barcelona,Sants-Montjuïc,es,La Font de la Guatlla,41.3724091,2.1486767,good,0.0,True,False,,,415.0856569756591,bank,3,1876.62773477691,Starbucks,0,2240.959004663126,amenity,0,349.6836489212829,Buenas Migas,1,2167.024760125811,nightclub,0,1879.485100121445,McDonald's,0,1173.031328878462,metro_station,0,1363.658506805994,parking,0,1560.348792223023,bicycle_parking,0,636.0044562584726,park,0,4175.46268760173,beach,0,2559.419306111382,Santagloria,0,757.3228630686642,Vivari,0,0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5666,19062024,,1000,flat,rent,35.0,1.0,1.0,1.0,plaza de Sant Pere,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.3877648,2.1791998,good,0.0,True,False,,,176.8746329684409,bank,11,321.9537165145906,Starbucks,1,974.5096727928952,amenity,0,434.5212359456445,Buenas Migas,2,483.1853167339498,nightclub,1,769.9297438150804,McDonald's,0,3909.837975037478,metro_station,0,2324.899202983279,parking,0,1296.745882293973,bicycle_parking,0,3668.626031687713,park,0,1497.162129109535,beach,0,1214.959503252594,Santagloria,0,650.0446675500513,Vivari,0,1,50.314,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,19062024,2,1700,studio,rent,40.0,1.0,0.0,1.0,calle de n'Aroles,Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3823666,2.1742752,good,0.0,False,False,1.0,,18.51294217707935,bank,18,406.267898845379,Starbucks,1,256.6876060181536,amenity,1,300.3027276420344,Buenas Migas,1,800.3473751622648,nightclub,0,925.8911721676027,McDonald's,0,3343.214790730703,metro_station,0,1898.434153989361,parking,0,632.1416871529137,bicycle_parking,0,3028.092737389395,park,0,1846.498779346449,beach,0,1477.680299796275,Santagloria,0,897.3658086881856,Vivari,0,2,204.9152,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5668,19062024,3,1245,flat,rent,43.0,1.0,1.0,1.0,calle Nou de la Rambla,Barcelona,Barcelona,Sants-Montjuïc,es,El Poble Sec - Parc de Montjuïc,41.3720871,2.1655346,good,0.0,False,False,,,298.2512540803071,bank,8,1475.364468096484,Starbucks,0,1111.831393441673,amenity,0,1474.192345775265,Buenas Migas,0,2064.98511640212,nightclub,0,1532.755445378124,McDonald's,0,2557.903628454626,metro_station,0,1794.420325090614,parking,0,931.1024154398872,bicycle_parking,0,2034.796813150157,park,0,2878.177715343718,beach,0,2535.885299668243,Santagloria,0,2078.156379977745,Vivari,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5669,19062024,3,1445,flat,rent,72.0,1.0,3.0,1.0,calle de l'Est,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.376934,2.1729181,good,0.0,False,False,,,315.5991683071254,bank,6,994.6580533029968,Starbucks,0,359.3471950591995,amenity,1,847.3235037819985,Buenas Migas,0,1405.830199947748,nightclub,0,879.3485274053522,McDonald's,0,3148.363019954581,metro_station,0,1958.318896894535,parking,0,612.7258044297322,bicycle_parking,0,2725.019462717565,park,0,2094.426918863342,beach,0,2028.508295195595,Santagloria,0,1484.851859680117,Vivari,0,2,204.9152,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5670,19062024,3,1700,flat,rent,105.0,1.0,1.0,1.0,calle del Brosolí,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.3857876,2.1801407,good,0.0,,False,1.0,,155.9226324137892,bank,14,252.6815117210733,Starbucks,1,841.8473981768379,amenity,0,322.9421876921909,Buenas Migas,1,667.140596244554,nightclub,0,560.7630157578888,McDonald's,0,3915.036452768676,metro_station,0,2379.130609062536,parking,0,1238.430040648755,bicycle_parking,0,3634.072914200348,park,0,1368.972341233525,beach,0,1421.766345799416,Santagloria,0,832.1960423965852,Vivari,0,1,50.314,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5671,19062024,2,1236,flat,rent,105.0,1.0,4.0,2.0,calle del Doctor Barraquer,Barcelona,Castelldefels,Centre,es,0,41.2796975,1.9778547,good,0.0,False,False,,,9788.016245010233,bank,0,18149.57944908298,Starbucks,0,13473.46623567675,tourism,0,17818.14024315894,Buenas Migas,0,12901.72598490451,nightclub,0,16006.33280274464,McDonald's,0,16623.10988780029,metro_station,0,18636.00061707104,parking,0,18883.20912979562,bicycle_parking,0,16946.8475712018,park,0,21628.72888326169,beach,0,17053.19771314247,Santagloria,0,16865.49271239692,Vivari,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5672,19062024,,1500,studio,rent,41.0,1.0,0.0,1.0,calle de la Portaferrissa,Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3829038,2.1746048,good,0.0,False,False,,,48.53181741360343,bank,20,342.2848622385812,Starbucks,1,321.8299370499867,amenity,1,247.770778597495,Buenas Migas,1,742.2706536720307,nightclub,0,898.5881884562461,McDonald's,0,3383.824863576443,metro_station,0,1919.476198800863,parking,0,680.4002234330006,bicycle_parking,0,3077.936869392764,park,0,1815.041853534096,beach,0,1432.126957726985,Santagloria,0,845.0838829726101,Vivari,0,2,204.9152,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5673,19062024,bj,1400,flat,rent,62.0,1.0,2.0,1.0,barrio El Poble Sec - Parc de Montjuïc,Barcelona,Barcelona,Sants-Montjuïc,es,El Poble Sec - Parc de Montjuïc,41.373766,2.1614062,good,0.0,False,False,,,128.8046900379321,bank,8,1285.647448087396,Starbucks,0,1229.539060768423,amenity,0,1095.761654176279,Buenas Migas,0,2044.480032615129,nightclub,0,1839.7060217025,McDonald's,0,2191.854853872707,metro_station,0,1436.948731615769,parking,0,879.5308174925788,bicycle_parking,0,1710.621603004486,park,0,3119.611456408942,beach,0,2406.588802269625,Santagloria,0,1789.788863174555,Vivari,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,19062024,4,1995,flat,rent,90.0,1.0,3.0,1.0,travesía de Gràcia,Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.4001301,2.1557708,good,0.0,False,False,,,72.75817159490533,bank,15,569.2285549995639,Starbucks,0,1569.119815114484,tourism,0,1307.537262860808,Buenas Migas,0,597.40965335806,nightclub,0,1269.506878495002,McDonald's,0,2746.37761164167,metro_station,0,797.2093651311967,parking,0,513.1086181565012,bicycle_parking,0,3397.384520419866,park,0,3846.574713634941,beach,0,1188.107329445331,Santagloria,0,1754.777119520408,Vivari,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5675,19062024,1,1013,flat,rent,96.0,1.0,3.0,2.0,"calle Frederic Bosch, 38",Barcelona,El Masnou,Centre,es,0,41.4799187,2.314209,good,0.0,True,False,,,8185.857428799331,bank,0,11350.54722489576,Starbucks,0,10264.63216896669,tourism,0,15346.54783650849,Buenas Migas,0,15431.46552947443,nightclub,0,14490.77665842791,McDonald's,0,16845.95321816349,metro_station,0,10242.10637932515,parking,0,16092.66463032935,bicycle_parking,0,10510.52360522377,park,0,11435.74259601443,beach,0,15439.24710992422,Santagloria,0,13147.99618730806,Vivari,0,0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5676,19062024,4,2000,flat,rent,65.0,1.0,2.0,1.0,pasaje Gutenberg,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3757354,2.1728028,good,0.0,True,False,1.0,,443.686411453999,bank,5,1123.018351324492,Starbucks,0,492.7202633799662,amenity,1,972.6845154015226,Buenas Migas,0,1539.289291611423,nightclub,0,875.7725465602978,McDonald's,0,3135.435553376386,metro_station,0,2010.341904276312,parking,0,697.0073441738544,bicycle_parking,0,2687.68252220468,park,0,2154.760038935044,beach,0,2157.380583061565,Santagloria,0,1617.532518282718,Vivari,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5677,19062024,2,1250,flat,rent,40.0,1.0,1.0,1.0,calle de n'Amargós,Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3880962,2.1738067,good,0.0,False,False,,,51.37834084465311,bank,20,420.999819243614,Starbucks,1,612.7017191842107,tourism,0,222.0748643864701,Buenas Migas,1,163.9219902392517,nightclub,1,1141.579569826417,McDonald's,0,3504.200354656282,metro_station,0,1888.290514926584,parking,0,1020.213712281327,bicycle_parking,0,3306.63568663667,park,0,1941.128610178991,beach,0,887.0985556916421,Santagloria,0,278.8943755716447,Vivari,1,1,50.314,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,19062024,5,1795,flat,rent,76.0,1.0,3.0,2.0,"calle de l'Escorial, 33",Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.4074981,2.1609695,good,0.0,False,False,,,34.03813782908997,bank,7,1288.269055857084,Starbucks,0,2155.537304113878,tourism,0,2218.317826907073,Buenas Migas,0,1523.763973059528,nightclub,0,1114.147464097492,McDonald's,0,2688.024774551749,metro_station,0,1723.770494040624,parking,0,1341.47666205732,bicycle_parking,0,4322.960088653213,park,0,3961.039475835923,beach,0,1527.894006716685,Santagloria,0,1870.792652050181,Vivari,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5679,19062024,7,1400,penthouse,rent,40.0,1.0,1.0,1.0,avenida de la República Argentina,Barcelona,Barcelona,Gràcia,es,Vallcarca i els Penitents,41.4140986,2.1415728,good,0.0,True,False,,,232.9054052533353,bank,4,2522.36638504051,Starbucks,0,1329.959039758124,tourism,0,2837.819707068696,Buenas Migas,0,2250.644953521084,nightclub,0,2878.482193725833,McDonald's,0,913.6351764386246,metro_station,0,2389.181232568316,parking,0,2360.886931844397,bicycle_parking,0,4638.73021925287,park,0,5683.926475306348,beach,0,1360.266102223519,Santagloria,0,3025.561041388568,Vivari,0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5680,19062024,2,1800,flat,rent,86.0,1.0,3.0,1.0,torrent de les flors,Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.4086923,2.1583446,good,0.0,False,False,,,113.3702233323993,bank,7,1420.886111566845,Starbucks,0,2339.61205664396,tourism,0,2282.359430385267,Buenas Migas,0,1555.447153576957,nightclub,0,1367.653385510313,McDonald's,0,2435.39213438502,metro_station,0,1755.043260950662,parking,0,1444.380653537567,bicycle_parking,0,4355.281107217018,park,0,4213.332159293394,beach,0,1742.299516422542,Santagloria,0,2020.976599847425,Vivari,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,19062024,2,1200,flat,rent,46.0,1.0,2.0,1.0,calle de València,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3866646,2.1562176,good,0.0,False,False,,,255.3806543940792,bank,7,608.1444875003092,Starbucks,0,885.3741487905767,tourism,0,422.9108271111062,Buenas Migas,1,776.8580911271281,nightclub,0,504.5007616641332,McDonald's,0,2134.659766521734,metro_station,0,446.2388374418196,parking,1,115.2157019854746,bicycle_parking,2,2124.023307445858,park,0,3366.537673811795,beach,0,1346.985230311745,Santagloria,0,1395.339322247447,Vivari,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
