Unnamed: 0,floor,price,operation,size,exterior,rooms,bathrooms,latitude,longitude,newDevelopment,hasLift,topNewDevelopment,isParkingSpaceIncludedInPrice,numero_bancos_cercanos,numero_starbucks_cercanos,numero_atractivos_cercanos,numero_buenasmigas_cercanos,numero_clubesnocturnos_cercanos,numero_mcdonalds_cercanos,numero_metro_cercanos,numero_parking_cercanos,numero_parkingbici_cercanos,numero_parques_cercanos,numero_playas_cercanos,numero_santagloria_cercanos,numero_vivari_cercanos,num_airbnbs_500,media_precios_airbnbs_500,log_price,price_m2,log_price_m2,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,status_good,status_newdevelopment,num_airbnbs_500_mas_de_cero,media_precios_airbnbs_500_mas_de_cero,numero_bancos_cercanos_mas_de_cero,numero_starbucks_cercanos_mas_de_cero,numero_atractivos_cercanos_mas_de_cero,numero_buenasmigas_cercanos_mas_de_cero,numero_clubesnocturnos_cercanos_mas_de_cero,numero_mcdonalds_cercanos_mas_de_cero,numero_metro_cercanos_mas_de_cero,numero_parking_cercanos_mas_de_cero,numero_parkingbici_cercanos_mas_de_cero,numero_parques_cercanos_mas_de_cero,numero_playas_cercanos_mas_de_cero,numero_santagloria_cercanos_mas_de_cero,numero_vivari_cercanos_mas_de_cero,cluster,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23
4253,1.0,2203.0,rent,60.0,0,3,2,41.3787855,2.1283318,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.69757534680234,36.7166666666667,3.60323078458024,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4254,1.0,2465.0,rent,75.0,0,3,2,41.4026302,2.1474619,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.80994708647679,32.8666666666667,3.49245897294048,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4255,1.0,3000.0,rent,114.0,0,3,2,41.3987167,2.1702964,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,2,127.1572,8.00636756765025,26.3157894736842,3.27016911925575,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4256,1.0,2195.0,rent,78.0,0,3,1,41.3916984,2.1543279,0,1,0,0,17,0,0,1,2,1,0,2,1,0,0,0,0,0,0.0,7.69393732550927,28.1410256410256,3.33722849881968,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4257,1.0,2620.0,rent,76.0,0,2,1,41.384741,2.1634905,0,1,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,7.87092959675514,34.4736842105263,3.54019625646881,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4258,1.0,2995.0,rent,81.0,0,2,2,41.3839984,2.1609856,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.00469951054955,36.9753086419753,3.61025035587711,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4259,2.0,2200.0,rent,80.0,0,2,2,41.3803813,2.1778709,0,1,0,0,12,0,1,1,0,0,0,0,0,0,0,0,0,2,204.9152,7.69621263934641,27.5,3.31418600467253,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4260,2.0,2900.0,rent,100.0,0,1,1,41.3897662,2.160363,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.97246601597457,29.0,3.36729582998647,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4261,2.0,2950.0,rent,105.0,0,3,2,41.3953769,2.123194,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7.98956044933387,28.0952380952381,3.33560009917634,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4262,2.0,2700.0,rent,50.0,0,1,1,41.3779474,2.1734898,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,2,204.9152,7.90100705199242,54.0,3.98898404656427,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4263,2.0,2400.0,rent,95.0,0,5,2,41.4062519,2.1802535,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.78322401633604,25.2631578947368,3.2293471247355,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4264,2.0,2650.0,rent,52.0,0,1,1,41.3807413,2.1518648,0,1,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,7.88231491898027,50.9615384615385,3.93107120039884,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4265,2.0,2400.0,rent,110.0,0,2,2,41.3804475,2.1791892,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,2,204.9152,7.78322401633604,21.8181818181818,3.08274365054362,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4266,2.0,2295.0,rent,85.0,0,3,2,41.3899216,2.1548221,0,1,0,1,6,0,0,1,1,1,0,0,2,0,0,0,0,0,0.0,7.73848812249465,27.0,3.29583686600433,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4267,2.0,2500.0,rent,107.0,0,3,2,41.3802456,2.1312404,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.82404601085629,23.3644859813084,3.15121717639439,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4268,2.0,2500.0,rent,80.0,0,2,2,41.3820369,2.1836435,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,7.82404601085629,31.25,3.44201937618241,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4269,2.0,2900.0,rent,95.0,0,2,2,41.3945215,2.1650896,0,1,0,1,21,1,0,0,0,0,0,0,0,0,0,1,0,1,103.3724,7.97246601597457,30.5263157894737,3.41858912437402,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4270,2.0,2820.0,rent,68.0,0,3,2,41.4003198,2.1691356,0,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,2,127.1572,7.94449216393216,41.4705882352941,3.72498445875605,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4271,2.0,2200.0,rent,48.0,0,2,1,41.4003105,2.1650456,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,150.942,7.69621263934641,45.8333333333333,3.82501162843852,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4272,2.0,2935.0,rent,102.0,0,3,2,41.4031201,2.1421134,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.9844627322622,28.7745098039216,3.35948991897793,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4273,3.0,2500.0,rent,70.0,0,2,1,41.3858809,2.177651,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,1,50.314,7.82404601085629,35.7142857142857,3.57555076880693,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4274,3.0,2369.0,rent,85.0,0,2,2,41.3801842,2.1787149,0,1,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,2,204.9152,7.77022320415879,27.8705882352941,3.32757194766847,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4275,3.0,2600.0,rent,75.0,0,2,2,41.3821041,2.154272,0,1,0,0,10,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,7.86326672400957,34.6666666666667,3.54577861047326,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4276,4.0,2500.0,rent,75.0,0,2,1,41.4020614,2.1726101,0,1,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,4,146.5967,7.82404601085629,33.3333333333333,3.50655789731998,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4277,4.0,2500.0,rent,68.0,0,2,1,41.399682,2.1650977,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,127.1572,7.82404601085629,36.7647058823529,3.60453830568019,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4278,4.0,2475.0,rent,58.0,0,2,1,41.3841712,2.1601144,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.81399567500279,42.6724137931034,3.75355266445637,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4279,6.0,2425.0,rent,62.0,0,2,1,41.3889724,2.1558615,0,1,0,0,6,0,0,1,0,1,0,0,2,0,0,0,0,0,0.0,7.79358680337158,39.1129032258064,3.66645241832649,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4280,6.0,2680.0,rent,58.0,0,2,1,41.3835281,2.1612606,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.8935720735049,46.2068965517241,3.83312906295848,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4281,0.0,2195.0,rent,131.0,0,3,3,41.4146627,2.1898171,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.69393732550927,16.7557251908397,2.81874000230812,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4282,0.0,2565.0,rent,60.0,0,2,2,41.3951311,2.1485177,0,1,0,0,25,0,0,0,2,0,0,2,1,0,0,0,0,0,0.0,7.84971375760487,42.75,3.75536919538277,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4283,0.0,2195.0,rent,75.0,0,3,2,41.3878858,2.151883,0,1,0,0,6,0,0,1,1,1,0,1,2,0,0,0,0,0,0.0,7.69393732550927,29.2666666666667,3.37644921197296,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4284,0.0,2900.0,rent,250.0,0,4,3,41.4203145,2.1906412,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.97246601597457,11.6,2.45100509811232,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4285,0.0,2200.0,rent,70.0,0,2,2,41.4103703,2.1761082,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.69621263934641,31.4285714285714,3.44771739729705,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4286,0.0,2500.0,rent,130.0,0,3,3,41.3875757,2.1473563,0,0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,7.82404601085629,19.2307692307692,2.95651156040071,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,0.5,2995.0,rent,119.0,0,3,2,41.3878962,2.1724537,0,1,0,0,21,1,0,1,1,0,0,0,0,0,0,0,1,1,50.314,8.00469951054955,25.1680672268908,3.22557601743802,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4288,0.5,2400.0,rent,140.0,0,3,2,41.4055663,2.146528,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.78322401633604,17.1428571428571,2.84158159372673,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4289,0.5,3000.0,rent,145.0,0,5,2,41.4103879,2.148146,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.00636756765025,20.6896551724138,3.02963382522967,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4290,0.5,2995.0,rent,150.0,0,3,2,41.3873974,2.168568,0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,8.00469951054955,19.9666666666667,2.99406421645329,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,0.5,2405.0,rent,75.0,0,1,1,41.3881166,2.1263829,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7.78530518253986,32.0666666666667,3.46781706900355,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4292,0.5,2500.0,rent,85.0,0,3,1,41.3949476,2.145528,0,1,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,7.82404601085629,29.4117647058824,3.38139475436598,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4293,0.5,2400.0,rent,78.0,0,4,1,41.406571,2.1689423,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,3,145.148266666667,7.78322401633604,30.7692307692308,3.42651518964645,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4294,0.0,2200.0,rent,100.0,0,3,2,41.4046614,2.1812426,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.69621263934641,22.0,3.09104245335832,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4295,0.0,2370.0,rent,84.0,0,2,2,41.3795451,2.1804832,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,204.9152,7.77064523412918,28.2142857142857,3.33982843528586,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4296,0.0,2500.0,rent,48.0,0,1,1,41.3834372,2.177853,0,0,0,0,19,1,0,1,0,0,0,0,0,0,0,0,0,2,204.9152,7.82404601085629,52.0833333333333,3.9528449999484,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4297,1.0,2500.0,rent,138.0,1,4,2,41.3946867,2.1705156,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,1,103.3724,7.82404601085629,18.1159420289855,2.89679232569909,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4298,1.0,2300.0,rent,65.0,1,2,2,41.3875678,2.1599863,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7.74066440191724,35.3846153846154,3.5662771320216,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4299,1.0,2200.0,rent,50.0,1,1,1,41.3889412,2.1592543,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7.69621263934641,44.0,3.78418963391826,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,1.0,2200.0,rent,80.0,1,3,2,41.4072246,2.1483935,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.69621263934641,27.5,3.31418600467253,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4301,1.0,2800.0,rent,115.0,1,4,2,41.3923726,2.1386733,0,1,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,7.9373746961633,24.3478260869565,3.19244256780005,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,1.0,3000.0,rent,90.0,1,3,3,41.3981054,2.1622438,0,1,0,1,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,8.00636756765025,33.3333333333333,3.50655789731998,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4303,1.0,2250.0,rent,84.0,1,3,1,41.3782522,2.1531713,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,7.71868549519847,26.7857142857143,3.28786869635515,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,1.0,2700.0,rent,95.0,1,3,2,41.3845236,2.1478642,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,7.90100705199242,28.4210526315789,3.34713016039188,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4305,1.0,2200.0,rent,30.0,1,1,1,41.4016384,2.175086,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,2,171.525,7.69621263934641,73.3333333333333,4.29501525768425,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4306,1.0,2200.0,rent,30.0,1,1,1,41.3784884,2.1874347,0,1,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,1,32.018,7.69621263934641,73.3333333333333,4.29501525768425,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
