"id","price","accommodation_type","latitude","longitude","precio_euro"
27950479,NA,"Private room",41.38634,2.1613,NA
27950703,NA,"Private room",41.38688,2.15931,NA
26862103,166,"Entire place",41.37384,2.15421,151.8568
27950936,NA,"Private room",41.38628,2.15991,NA
27951003,NA,"Private room",41.38649,2.16006,NA
27959070,NA,"Private room",41.40545,2.13587,NA
27477666,NA,"Entire place",41.38498,2.16589,NA
26864064,NA,"Entire place",41.37695,2.12252,NA
27482225,230,"Entire place",41.39239,2.1535,210.404
27961208,NA,"Private room",41.37643,2.18946,NA
26883321,189,"Entire place",41.37535,2.14605,172.8972
26887394,32,"Private room",41.38347,2.15484,29.2736
28597367,172,"Entire place",41.38427,2.17922,157.3456
27978908,224,"Entire place",41.3996,2.16712,204.9152
27997986,NA,"Private room",41.409,2.1763,NA
26887879,NA,"Private room",41.38543,2.15582,NA
28017958,NA,"Private room",41.37754,2.13592,NA
26892947,NA,"Private room",41.40884,2.15183,NA
28040877,70,"Entire place",41.38689675811,2.14168698777713,64.036
28054697,NA,"Private room",41.42569,2.18419,NA
28065344,NA,"Entire place",41.40702,2.16142,NA
28597705,NA,"Private room",41.38804,2.17645,NA
28630105,171,"Entire place",41.40398,2.17143,156.4308
26916773,100,"Private room",41.39671,2.16543,91.48
28662864,NA,"Private room",41.40687,2.17141,NA
28688045,190,"Entire place",41.39476,2.16621,173.812
28711867,NA,"Entire place",41.4307,2.18356,NA
28068272,NA,"Private room",41.37173,2.1462,NA
28068410,NA,"Private room",41.37119,2.16982,NA
26916997,115,"Private room",41.39552,2.16678,105.202
28075682,20,"Private room",41.39667,2.17575,18.296
28719074,NA,"Private room",41.41583,2.19601,NA
26920348,197,"Entire place",41.37535,2.14605,180.2156
28754017,88,"Entire place",41.37615,2.15497,80.5024
28078086,NA,"Entire place",41.3868367221928,2.18107796095438,NA
28080117,NA,"Private room",41.39702,2.17053,NA
26933370,85,"Entire place",41.40218,2.16823,77.758
28102414,NA,"Private room",41.39036,2.15926,NA
28759271,NA,"Private room",41.37929,2.17078,NA
26940439,211,"Entire place",41.39964,2.17109,193.0228
28769674,NA,"Private room",41.41638,2.19755,NA
28102516,NA,"Private room",41.39014,2.15892,NA
26940546,184,"Private room",41.40173,2.17107,168.3232
28102592,NA,"Private room",41.39014,2.15892,NA
28770234,NA,"Entire place",41.38746,2.17748,NA
28770550,NA,"Private room",41.41642,2.19632,NA
26940783,219,"Entire place",41.374497,2.163376,200.3412
26942581,46,"Entire place",41.39357,2.13839,42.0808
28774197,90,"Private room",41.41187,2.17579,82.332
26943500,220,"Entire place",41.374497,2.163376,201.256
26946113,212,"Entire place",41.374497,2.163376,193.9376
28776341,250,"Entire place",41.38524,2.16108,228.7
28803790,178,"Private room",41.3808,2.15322,162.8344
28825704,NA,"Private room",41.41199,2.18425,NA
28830732,95,"Entire place",41.37804,2.14874,86.906
28102711,NA,"Private room",41.39014,2.15892,NA
28103899,NA,"Private room",41.39014,2.15892,NA
29147263,589,"Entire place",41.39202,2.17064,538.8172
28104043,NA,"Private room",41.39014,2.15892,NA
28850487,47,"Entire place",41.38019,2.11299,42.9956
29149684,201,"Entire place",41.38901,2.17608,183.8748
29151530,NA,"Private room",41.37311,2.14839,NA
28853622,45,"Entire place",41.37888,2.17173,41.166
28855535,100,"Entire place",41.39979,2.16118,91.48
28104114,NA,"Private room",41.39014,2.15892,NA
28104236,NA,"Private room",41.39014,2.15892,NA
29154683,280,"Entire place",41.39016,2.16568,256.144
28856978,121,"Entire place",41.39375,2.17839,110.6908
28859035,144,"Entire place",41.37438,2.15778,131.7312
29154977,162,"Entire place",41.3877,2.16663,148.1976
28859799,123,"Entire place",41.40546,2.17566,112.5204
28121814,NA,"Private room",41.38024,2.17035,NA
29168321,231,"Entire place",41.39309,2.15933,211.3188
29168355,269,"Entire place",41.39378,2.15844,246.0812
29168380,248,"Entire place",41.39357,2.15937,226.8704
29170517,NA,"Private room",41.3882,2.17508,NA
29171393,156,"Entire place",41.38151,2.17776,142.7088
28911219,NA,"Private room",41.38257,2.17113,NA
28142990,31,"Private room",41.39785,2.16422,28.3588
29177296,65,"Private room",41.39301,2.16761,59.462
28145825,55,"Private room",41.37897,2.12566,50.314
28922772,159,"Entire place",41.38528,2.16243,145.4532
28925776,109,"Entire place",41.40597,2.15951,99.7132
28928820,48,"Entire place",41.4116,2.1727,43.9104
29183424,NA,"Private room",41.3848,2.14344,NA
28928898,67,"Private room",41.39567,2.18836,61.2916
28148818,NA,"Private room",41.3952751744539,2.1947218798945,NA
28167451,NA,"Entire place",41.367352,2.18827,NA
29184270,159,"Entire place",41.40043,2.1584,145.4532
28172779,22,"Private room",41.41435,2.1967,20.1256
28172943,24,"Private room",41.41486,2.19581,21.9552
28197265,185,"Entire place",41.40622,2.17128,169.238
28929201,41,"Entire place",41.41117,2.17046,37.5068
28946757,114,"Entire place",41.38669,2.1792,104.2872
29197896,85,"Entire place",41.37272,2.15958,77.758
28952922,NA,"Entire place",41.38077,2.19146,NA
28959328,NA,"Private room",41.38462,2.17009,NA
28959695,NA,"Private room",41.38296,2.16981,NA
28214293,90,"Entire place",41.37942,2.15332,82.332
29213553,65,"Entire place",41.38219,2.17872,59.462
28223209,25,"Entire place",41.37766,2.17012,22.87
28971441,32,"Private room",41.38199,2.17486,29.2736
29232777,NA,"Private room",41.38033,2.1772,NA
28239966,NA,"Private room",41.37762,2.18857,NA
28241820,950,"Private room",41.3855,2.16717,869.06
28268154,35,"Entire place",41.43577,2.18928,32.018
29235420,120,"Entire place",41.38891,2.17874,109.776
28972389,100,"Private room",41.3764,2.16175,91.48
28276809,149,"Entire place",41.37601,2.12876,136.3052
29249120,NA,"Private room",41.44658,2.1847,NA
28981685,48,"Entire place",41.42572,2.17511,43.9104
29250749,75,"Private room",41.41996,2.11674,68.61
29004856,67,"Entire place",41.40963,2.1785,61.2916
28297344,NA,"Entire place",41.38526,2.18078,NA
29256090,NA,"Private room",41.38023,2.17329,NA
28297570,NA,"Entire place",41.38803,2.13759,NA
28322033,20,"Private room",41.40573,2.172,18.296
29256804,135,"Entire place",41.40726,2.16586,123.498
29260423,120,"Private room",41.37561,2.16038,109.776
28325817,281,"Entire place",41.39817,2.20661,257.0588
28326845,232,"Private room",41.38877,2.17492,212.2336
28327254,220,"Entire place",41.4046936035156,2.17609310150146,201.256
28348651,227,"Entire place",41.39838,2.20499,207.6596
28349493,250,"Entire place",41.39728,2.20381,228.7
28366001,86,"Private room",41.38614,2.13027,78.6728
29018308,97,"Entire place",41.37725,2.17103,88.7356
29026668,471,"Entire place",41.39814,2.16708,430.8708
29036491,94,"Entire place",41.38012,2.17319,85.9912
29045450,NA,"Private room",41.3817,2.17918,NA
29047377,282,"Entire place",41.39197,2.15905,257.9736
29268414,75,"Private room",41.38753,2.17539,68.61
29047393,303,"Entire place",41.39359,2.1585,277.1844
29047395,254,"Entire place",41.39187,2.15896,232.3592
29047407,221,"Entire place",41.39374,2.15867,202.1708
29047430,270,"Entire place",41.39329,2.15709,246.996
28366278,100,"Private room",41.38587,2.12974,91.48
28366429,218,"Private room",41.3856,2.12954,199.4264
28366489,32,"Shared room",41.38448,2.13167,29.2736
28378574,146,"Entire place",41.3967,2.17733,133.5608
28409094,75,"Entire place",41.39908,2.17283,68.61
29047445,179,"Entire place",41.39373,2.15896,163.7492
29270696,NA,"Entire place",41.42965,2.18031,NA
29047459,260,"Entire place",41.39339,2.15687,237.848
29047473,249,"Entire place",41.39181,2.15909,227.7852
28423955,131,"Entire place",41.39671,2.1448,119.8388
28424511,144,"Entire place",41.39666,2.14285,131.7312
29047487,334,"Entire place",41.39364,2.15778,305.5432
29048134,162,"Entire place",41.4115135349629,2.17931730147711,148.1976
29274945,111,"Entire place",41.39712,2.17504,101.5428
29052825,NA,"Private room",41.41201,2.16987,NA
28434536,NA,"Private room",41.38118,2.18784,NA
29276461,260,"Entire place",41.4026176,2.2107471,237.848
28439970,61,"Private room",41.3729366001611,2.14795893915229,55.8028
29052866,23,"Private room",41.38442,2.16577,21.0404
29280035,51,"Private room",41.40749,2.18404,46.6548
29053195,319,"Entire place",41.38096,2.19114,291.8212
29280143,45,"Entire place",41.38052,2.17053,41.166
29058916,NA,"Entire place",41.37356,2.16609,NA
28481711,85,"Private room",41.39009,2.16376,77.758
29281264,28,"Private room",41.38471,2.18247,25.6144
28508324,65,"Private room",41.38337,2.15135,59.462
29071362,35,"Entire place",41.41782,2.21384,32.018
29282011,49,"Private room",41.40755,2.13749,44.8252
29077423,165,"Entire place",41.37307,2.13295,150.942
29087411,500,"Entire place",41.38128,2.18107,457.4
28511985,122,"Entire place",41.36914,2.13999,111.6056
29283949,35,"Private room",41.38865,2.15581,32.018
28532384,140,"Entire place",41.39506,2.1428,128.072
29296805,29,"Private room",41.38932,2.17119,26.5292
28534218,216,"Entire place",41.39918,2.20878,197.5968
28534419,345,"Entire place",41.39984,2.20703,315.606
29089183,NA,"Private room",41.37998,2.18724,NA
29092762,NA,"Private room",41.37405,2.17338,NA
29115192,NA,"Private room",41.38767,2.17679,NA
29300189,29,"Private room",41.38913,2.17075,26.5292
29115367,NA,"Private room",41.38767,2.17481,NA
28534534,313,"Entire place",41.39848,2.20649,286.3324
29303365,NA,"Private room",41.37178,2.15619,NA
28534799,259,"Entire place",41.39805,2.20654,236.9332
29115387,NA,"Private room",41.38765,2.1764,NA
29115399,NA,"Private room",41.3884,2.17692,NA
29309442,183,"Entire place",41.37374,2.16568,167.4084
29115445,NA,"Private room",41.38802,2.17529,NA
29115483,NA,"Private room",41.38807,2.17489,NA
28553445,66,"Entire place",41.37727,2.13884,60.3768
28554053,40,"Private room",41.40079,2.15612,36.592
29322553,143,"Private room",41.40232,2.16437,130.8164
29115543,NA,"Private room",41.38779,2.1757,NA
29115607,NA,"Private room",41.38805,2.17572,NA
29115636,NA,"Private room",41.38815,2.1752,NA
29322564,119,"Private room",41.40175,2.16596,108.8612
29119333,246,"Entire place",41.4053,2.17145,225.0408
28554820,101,"Entire place",41.4074096679688,2.17423701286316,92.3948
28573232,18,"Private room",41.40614,2.17335,16.4664
29324754,NA,"Entire place",41.37975,2.17247,NA
28583395,NA,"Entire place",41.37781,2.14836,NA
29119342,100,"Entire place",41.4230728149414,2.20474004745483,91.48
29119662,450,"Entire place",41.39297,2.19411,411.66
29140533,NA,"Private room",41.40694,2.16259,NA
29331455,NA,"Entire place",41.39523,2.15715,NA
29560648,253,"Entire place",41.38825,2.15374,231.4444
30227996,NA,"Private room",41.42048,2.15222,NA
30228047,NA,"Private room",41.42092,2.15329,NA
29350078,50,"Entire place",41.38353,2.18109,45.74
29562795,250,"Entire place",41.40539,2.18186,228.7
29351690,NA,"Private room",41.37775,2.16495,NA
29563144,30,"Entire place",41.44155,2.17293,27.444
30241987,243,"Entire place",41.3926391601562,2.19395709037781,222.2964
29358758,300,"Entire place",41.39371,2.16578,274.44
30258952,389,"Entire place",41.39195,2.17395,355.8572
29566618,55,"Entire place",41.3764,2.12293,50.314
29578057,NA,"Entire place",41.38384,2.17042,NA
29578353,NA,"Entire place",41.38191,2.1704,NA
29362011,300,"Entire place",41.39325,2.16552,274.44
29578656,NA,"Entire place",41.38366,2.17201,NA
29364846,36,"Private room",41.38066,2.17572,32.9328
29578730,112,"Entire place",41.38544,2.17981,102.4576
29578914,NA,"Entire place",41.38227,2.17044,NA
30262990,60,"Private room",41.41411,2.14695,54.888
30278133,80,"Entire place",41.402265694521,2.20522335059397,73.184
29380913,106,"Entire place",41.3708741,2.1396455,96.9688
30280203,17,"Private room",41.39528,2.17502,15.5516
29590846,NA,"Private room",41.3784,2.16751,NA
29605047,62,"Entire place",41.37968,2.1674,56.7176
29626828,NA,"Private room",41.37643,2.16165,NA
29642165,264,"Entire place",41.39143,2.1573,241.5072
29390417,65,"Entire place",41.40045,2.16727,59.462
29645175,68,"Entire place",41.38127,2.16514,62.2064
30280726,NA,"Private room",41.39347,2.13992,NA
29406208,238,"Entire place",41.39351,2.1757,217.7224
30287577,NA,"Private room",41.3946,2.15492,NA
29646339,NA,"Entire place",41.38747,2.18261,NA
29406276,168,"Entire place",41.41077,2.17586,153.6864
29407312,428,"Entire place",41.3990371476303,2.16990885853912,391.5344
29649635,100,"Entire place",41.40455,2.17094,91.48
30288005,25,"Private room",41.37486,2.1372,22.87
29407337,356,"Entire place",41.39802,2.17167,325.6688
30304482,38,"Entire place",41.38512,2.16603,34.7624
29668043,235,"Entire place",41.3925285339355,2.19509696960449,214.978
29669709,212,"Entire place",41.39516,2.19088,193.9376
29407338,500,"Entire place",41.3977,2.17073,457.4
30310506,54,"Entire place",41.37575,2.19082,49.3992
29474234,146,"Entire place",41.40336,2.17283,133.5608
29474635,NA,"Private room",41.41237,2.18072,NA
30311230,84,"Entire place",41.40925,2.22771,76.8432
29671592,141,"Entire place",41.39868,2.16237,128.9868
29675568,48,"Entire place",41.37665,2.15165,43.9104
29478802,254,"Entire place",41.38603,2.15379,232.3592
30316648,280,"Entire place",41.39768,2.16559,256.144
29480096,168,"Entire place",41.3948,2.18917,153.6864
30335359,NA,"Private room",41.38403,2.15311,NA
30339374,211,"Entire place",41.37904,2.17905,193.0228
29696685,270,"Entire place",41.39271,2.15986,246.996
29697224,NA,"Private room",41.37621,2.15432,NA
29699972,260,"Entire place",41.3897,2.15366,237.848
29718808,NA,"Private room",41.42682,2.20425,NA
29480620,NA,"Private room",41.3813,2.17695,NA
29488646,180,"Entire place",41.37371,2.16775,164.664
29730539,29,"Private room",41.40444,2.14977,26.5292
30364518,NA,"Private room",41.3681,2.1322,NA
29504234,250,"Entire place",41.3804,2.16463,228.7
30365978,136,"Entire place",41.3835101575618,2.16629086643263,124.4128
29754307,250,"Entire place",41.38372,2.16062,228.7
29508687,126,"Entire place",41.37774,2.1637,115.2648
30366030,180,"Entire place",41.4037,2.21186,164.664
29515788,50,"Private room",41.39806,2.17864,45.74
30374999,NA,"Private room",41.37994,2.17805,NA
30387518,NA,"Private room",41.4087,2.16955,NA
30394608,57,"Entire place",41.40227,2.17532,52.1436
29790364,175,"Entire place",41.40115,2.18413,160.09
29819144,NA,"Entire place",41.39377,2.17625,NA
29819343,144,"Entire place",41.38419,2.15768,131.7312
29819372,47,"Entire place",41.43559,2.18873,42.9956
30413525,136,"Entire place",41.38651,2.15969,124.4128
30414062,134,"Entire place",41.4046936035156,2.17609310150146,122.5832
29821418,50,"Entire place",41.37834,2.16376,45.74
29823274,NA,"Entire place",41.41071,2.13974,NA
29527835,NA,"Private room",41.3936,2.17427,NA
29527929,NA,"Private room",41.3936,2.17427,NA
29841287,196,"Entire place",41.38295,2.1809,179.3008
29841719,211,"Entire place",41.38454,2.18082,193.0228
30465505,90,"Private room",41.41031,2.21023,82.332
30466100,54,"Entire place",41.38198,2.1685,49.3992
29527950,NA,"Private room",41.3936,2.17427,NA
29527970,NA,"Private room",41.3936,2.17427,NA
29850255,80,"Entire place",41.37751,2.13661,73.184
29528004,NA,"Private room",41.3936,2.17427,NA
29528024,NA,"Private room",41.3936,2.17427,NA
29528062,NA,"Private room",41.3936,2.17427,NA
30488093,51,"Entire place",41.38171,2.18226,46.6548
29530310,NA,"Entire place",41.39305,2.1612,NA
29854866,45,"Private room",41.383515,2.1407396,41.166
29530487,NA,"Entire place",41.39356,2.15994,NA
30489606,NA,"Private room",41.38052,2.15134,NA
29536130,180,"Entire place",41.3929,2.1585,164.664
30489865,49,"Entire place",41.37345,2.17139,44.8252
30490468,NA,"Private room",41.40502,2.1561,NA
29874105,60,"Private room",41.37659,2.16654,54.888
29874454,NA,"Private room",41.39014,2.15892,NA
29541297,70,"Entire place",41.428371,2.184001,64.036
29553192,105,"Entire place",41.43611,2.18843,96.054
29874768,NA,"Private room",41.38996,2.17363,NA
30494183,NA,"Entire place",41.402,2.17107,NA
29556023,143,"Entire place",41.37729,2.1629,130.8164
29874786,NA,"Private room",41.39104,2.17333,NA
29874805,NA,"Private room",41.39128,2.1722,NA
29557917,NA,"Private room",41.37822,2.16481,NA
29874838,NA,"Private room",41.38931,2.17304,NA
30502563,35,"Private room",41.38033,2.17743,32.018
30781647,220,"Entire place",41.39167,2.17634,201.256
30514508,46,"Private room",41.40758,2.18111,42.0808
29879141,121,"Entire place",41.37997,2.14561,110.6908
29889535,232,"Entire place",41.38729,2.15373,212.2336
29890226,NA,"Entire place",41.38598,2.17301,NA
30516930,158,"Entire place",41.38416,2.15735,144.5384
30782224,149,"Entire place",41.38886,2.17588,136.3052
30785585,118,"Entire place",41.3982,2.1581,107.9464
30787688,227,"Entire place",41.415905,2.178665,207.6596
30517887,187,"Entire place",41.3794,2.18803,171.0676
30517904,217,"Entire place",41.37804,2.18961,198.5116
30518183,67,"Entire place",41.39946,2.2054,61.2916
30518555,69,"Entire place",41.38551,2.16011,63.1212
29915833,54,"Private room",41.38016,2.1499,49.3992
30789223,194,"Entire place",41.38207,2.18115,177.4712
29941662,198,"Entire place",41.40739,2.17264,181.1304
30522015,259,"Entire place",41.38092,2.17587,236.9332
30811915,NA,"Private room",41.38073,2.18658,NA
30527749,NA,"Private room",41.37571,2.14294,NA
29954662,199,"Entire place",41.38512,2.15216,182.0452
29959756,49,"Entire place",41.38005,2.19127,44.8252
29973291,NA,"Private room",41.38319,2.16665,NA
30530032,NA,"Private room",41.41074,2.17728,NA
30832921,NA,"Entire place",41.37113,2.1344,NA
30535244,NA,"Private room",41.38256,2.17426,NA
29980781,126,"Entire place",41.40222,2.15126,115.2648
30840983,343,"Entire place",41.39048,2.17451,313.7764
29982718,67,"Entire place",41.37457,2.16658,61.2916
30545904,61,"Entire place",41.37805,2.18996,55.8028
30842084,211,"Entire place",41.38288,2.18112,193.0228
30843660,NA,"Entire place",41.38672,2.18028,NA
30547389,25,"Private room",41.412251,2.150353,22.87
30002381,74,"Entire place",41.39296,2.17423,67.6952
30844072,85,"Private room",41.37182,2.15619,77.758
30007618,35,"Private room",41.41732,2.19592,32.018
30850304,59,"Entire place",41.37747,2.1894,53.9732
30010521,49,"Entire place",41.42613,2.17355,44.8252
30550099,NA,"Private room",41.41136,2.18607,NA
30550574,65,"Private room",41.41632,2.2138,59.462
30015010,167,"Entire place",41.40386,2.17145,152.7716
30883381,NA,"Entire place",41.38083,2.16486,NA
30028872,90,"Entire place",41.39548,2.19436,82.332
30054699,NA,"Entire place",41.40829,2.20356,NA
30550987,67,"Private room",41.37976,2.18786,61.2916
30551382,NA,"Entire place",41.41047,2.15104,NA
30552006,149,"Entire place",41.41009,2.14813,136.3052
30553787,56,"Entire place",41.37606,2.19097,51.2288
30557240,167,"Entire place",41.40642,2.1722,152.7716
30055921,NA,"Entire place",41.38178,2.14429,NA
30557765,NA,"Entire place",41.40262,2.15634,NA
30886732,65,"Entire place",41.38477,2.18294,59.462
30083361,NA,"Private room",41.37397,2.16674,NA
30925813,100,"Entire place",41.4193,2.17931,91.48
30931452,NA,"Private room",41.41327,2.16542,NA
30088080,NA,"Private room",41.40731,2.18598,NA
30103979,233,"Entire place",41.38269,2.18113,213.1484
30558585,66,"Private room",41.4042977400806,2.1537271518533,60.3768
30580562,NA,"Private room",41.42559,2.18308,NA
30584005,NA,"Entire place",41.37812,2.16624,NA
30104060,55,"Entire place",41.41779,2.18575,50.314
30104290,NA,"Private room",41.38309,2.13148,NA
30934979,67,"Private room",41.39922,2.15234,61.2916
30107470,233,"Entire place",41.38266,2.18098,213.1484
30947869,50,"Entire place",41.38198,2.18049,45.74
30586527,NA,"Entire place",41.37095,2.13378,NA
30118021,NA,"Private room",41.37677,2.16642,NA
30140705,203,"Entire place",41.40178,2.17257,185.7044
30142266,NA,"Private room",41.38803,2.15599,NA
30949668,127,"Entire place",41.38631,2.13201,116.1796
30143898,NA,"Entire place",41.40457,2.13199,NA
30587267,NA,"Private room",41.42454,2.18435,NA
30954814,NA,"Entire place",41.40379,2.17103,NA
30587399,227,"Entire place",41.39183,2.17757,207.6596
30150814,278,"Entire place",41.39455,2.16023,254.3144
30971260,NA,"Private room",41.37283,2.13156,NA
30166327,75,"Private room",41.40319,2.14177,68.61
30636736,NA,"Private room",41.37614,2.14679,NA
31011845,100,"Entire place",41.41839,2.17921,91.48
30638815,77,"Entire place",41.37896,2.16433,70.4396
30187366,NA,"Private room",41.38849,2.17442,NA
31019527,39,"Private room",41.36966,2.13899,35.6772
31022924,338,"Entire place",41.37636,2.17436,309.2024
30192254,159,"Entire place",41.40359,2.16569,145.4532
30673381,NA,"Private room",41.38223,2.17216,NA
31032688,NA,"Private room",41.38924,2.17359,NA
30684161,NA,"Private room",41.39222,2.1762,NA
30199528,NA,"Private room",41.38593,2.17234,NA
30216147,34,"Private room",41.37936,2.15526,31.1032
30216509,156,"Entire place",41.3999,2.20297,142.7088
30223189,81,"Entire place",41.38313,2.17587,74.0988
31395757,192,"Entire place",41.40382,2.17201,175.6416
31034341,309,"Entire place",41.39707,2.17295,282.6732
30687407,85,"Entire place",41.37202,2.14067,77.758
30708722,NA,"Private room",41.38952,2.1603,NA
31046919,397,"Entire place",41.37701,2.17392,363.1756
30712932,87,"Private room",41.3836,2.16583,79.5876
31397584,163,"Entire place",41.40158,2.15702,149.1124
31046927,402,"Entire place",41.37837,2.1738,367.7496
31399622,60,"Entire place",41.41313,2.16525,54.888
30725528,230,"Entire place",41.4101,2.16049,210.404
31046970,392,"Entire place",41.37818,2.17558,358.6016
30730071,66,"Entire place",41.37253,2.16737,60.3768
31083859,211,"Entire place",41.37923,2.18084,193.0228
31133542,301,"Entire place",41.38201,2.18298,275.3548
30755787,32,"Private room",41.40621,2.15128,29.2736
31135781,29,"Private room",41.39884,2.16129,26.5292
31400628,220,"Entire place",41.40333,2.15791,201.256
31145711,43,"Private room",41.38148,2.14259,39.3364
31400940,220,"Entire place",41.4031,2.158,201.256
31410158,62,"Entire place",41.37983,2.16523,56.7176
30757362,169,"Entire place",41.39116,2.19178,154.6012
30757752,225,"Entire place",41.40949,2.17596,205.83
30759793,234,"Entire place",41.40927,2.17528,214.0632
30760234,211,"Entire place",41.40908,2.17446,193.0228
31424981,NA,"Private room",41.38666,2.16075,NA
31162382,NA,"Entire place",41.38834,2.17861,NA
31427398,NA,"Private room",41.38669,2.14849,NA
30760852,252,"Entire place",41.4032,2.16975,230.5296
31166450,NA,"Private room",41.3833,2.16272,NA
30761115,228,"Entire place",41.40308,2.16796,208.5744
30761956,100,"Entire place",41.40061,2.16286,91.48
31427528,76,"Entire place",41.3965,2.19432,69.5248
31435883,22,"Private room",41.40618,2.15138,20.1256
31170630,75,"Entire place",41.37828,2.16706,68.61
31442955,110,"Entire place",41.37217,2.1628,100.628
30762924,62,"Entire place",41.37948,2.17609,56.7176
31172312,150,"Entire place",41.4003324036889,2.1621252764149,137.22
30763893,90,"Entire place",41.3853250602914,2.179261,82.332
31444767,NA,"Private room",41.3778,2.13583,NA
31459895,29,"Private room",41.39094,2.18845,26.5292
31180900,70,"Entire place",41.42365,2.17443,64.036
31462421,29,"Private room",41.39216,2.18783,26.5292
31816728,84,"Entire place",41.3731,2.16532,76.8432
31182721,NA,"Private room",41.37344,2.16188,NA
31817976,240,"Entire place",41.40043,2.17612,219.552
31818050,105,"Entire place",41.41997,2.18106,96.054
31463354,29,"Private room",41.39173,2.1863,26.5292
31195615,26,"Private room",41.41362,2.1447,23.7848
31464073,35,"Private room",41.40559,2.14927,32.018
31466407,20,"Private room",41.38812,2.14731,18.296
31842989,200,"Entire place",41.38227,2.16025,182.96
31202791,36,"Private room",41.41348,2.14644,32.9328
31857600,221,"Entire place",41.38569,2.16253,202.1708
31858786,NA,"Private room",41.40797,2.1691,NA
31479637,135,"Entire place",41.37911,2.18985,123.498
31479778,135,"Entire place",41.37905,2.18976,123.498
31479950,135,"Entire place",41.38325,2.18257,123.498
31203362,22,"Private room",41.4147,2.14496,20.1256
31480429,47,"Entire place",41.38169,2.18248,42.9956
31480547,135,"Entire place",41.38228,2.18732,123.498
31480661,135,"Entire place",41.38157,2.18984,123.498
31872068,227,"Entire place",41.38722,2.16787,207.6596
31203670,25,"Private room",41.41482,2.14672,22.87
31884524,45,"Private room",41.40425,2.19918,41.166
31480839,47,"Entire place",41.38812,2.17922,42.9956
31203879,22,"Private room",41.41445,2.14486,20.1256
31480956,47,"Entire place",41.38409,2.18077,42.9956
31481150,NA,"Entire place",41.39173,2.1754,NA
31884744,170,"Entire place",41.38067,2.17287,155.516
31891530,50,"Private room",41.376563909525,2.15662989449926,45.74
31207879,NA,"Private room",41.38288,2.16244,NA
31896644,NA,"Private room",41.38665,2.18144,NA
31912982,NA,"Entire place",41.40822,2.14764,NA
31481384,96,"Entire place",41.40481,2.20145,87.8208
31481732,29,"Private room",41.40591,2.15143,26.5292
31208904,NA,"Private room",41.40331,2.16853,NA
31216789,46,"Entire place",41.3801,2.17699,42.0808
31482550,135,"Entire place",41.37817,2.1896,123.498
31482616,24,"Private room",41.40615,2.1491,21.9552
31482730,135,"Entire place",41.37582,2.18918,123.498
31913452,63,"Entire place",41.4021,2.16378,57.6324
31920192,69,"Private room",41.38799,2.17828,63.1212
31219990,50,"Private room",41.4491,2.17488,45.74
31929256,83,"Entire place",41.37851,2.16517,75.9284
31483996,NA,"Entire place",41.37418,2.13634,NA
31487338,24,"Private room",41.40422,2.14987,21.9552
31487723,29,"Private room",41.40579,2.14932,26.5292
31248449,194,"Entire place",41.38605,2.1728,177.4712
31252070,78,"Entire place",41.38683,2.17659,71.3544
31488721,29,"Private room",41.38936,2.1721,26.5292
31938846,184,"Entire place",41.40421,2.21581,168.3232
31941328,NA,"Entire place",41.38931,2.19738,NA
31273922,103,"Private room",41.37249,2.13603,94.2244
31276161,175,"Entire place",41.38982,2.16228,160.09
31278230,240,"Entire place",41.39466,2.18677,219.552
31943932,149,"Private room",41.40425,2.16929,136.3052
31971188,NA,"Private room",41.40784,2.17157,NA
31490539,101,"Entire place",41.422234,2.18453,92.3948
31490551,88,"Entire place",41.42108,2.1838,80.5024
31528678,177,"Entire place",41.37049,2.14601,161.9196
31528746,136,"Entire place",41.37165,2.14746,124.4128
31977850,34,"Shared room",41.38621,2.16763,31.1032
31278389,306,"Entire place",41.37861,2.1511,279.9288
31977858,32,"Shared room",41.38621,2.16763,29.2736
31977869,150,"Private room",41.38621,2.16763,137.22
31537029,323,"Entire place",41.37653,2.15424,295.4804
31549149,35,"Private room",41.38958,2.17217,32.018
31549575,32,"Private room",41.38731,2.17139,29.2736
31280883,340,"Entire place",41.378601,2.1511,311.032
31550517,143,"Entire place",41.39351,2.15553,130.8164
31551205,29,"Private room",41.39747,2.16327,26.5292
32007648,73,"Entire place",41.40848,2.18827,66.7804
32007948,148,"Entire place",41.37342,2.16232,135.3904
32008567,149,"Entire place",41.37449,2.16336,136.3052
32017560,27,"Private room",41.4463730625853,2.18330863102468,24.6996
31551988,29,"Private room",41.39729,2.16338,26.5292
31283935,222,"Entire place",41.39314,2.1873,203.0856
31552495,35,"Private room",41.39686,2.16153,32.018
31553351,32,"Private room",41.39676,2.16191,29.2736
31290829,NA,"Private room",41.40549,2.14521,NA
32028479,175,"Entire place",41.39596,2.18572,160.09
32028943,180,"Entire place",41.40543,2.15106,164.664
31298905,142,"Entire place",41.37884,2.17827,129.9016
32029825,97,"Entire place",41.3925,2.16727,88.7356
32029837,NA,"Entire place",41.40521,2.21753,NA
32030157,186,"Entire place",41.38642,2.15034,170.1528
32030360,139,"Entire place",41.37246,2.14757,127.1572
32030568,167,"Entire place",41.3819,2.15936,152.7716
31565862,151,"Entire place",41.39296,2.13144,138.1348
32034598,160,"Entire place",41.37449,2.16336,146.368
31301774,142,"Entire place",41.37892,2.17776,129.9016
31301926,142,"Entire place",41.38041,2.17626,129.9016
31301994,142,"Entire place",41.37946,2.17626,129.9016
