"amenity","longitude","latitude"
"bicycle_parking",2.1410753,41.3571567
"bicycle_parking",2.1392331,41.3571104
"bicycle_parking",2.1384215,41.357528
"bicycle_parking",2.0776364,41.3844639
"bicycle_parking",2.167028,41.3840677
"bicycle_parking",2.1669166,41.3840565
"bicycle_parking",2.1795904,41.4070969
"bicycle_parking",2.1798159,41.4067999
"bicycle_parking",2.1614711,41.3993917
"bicycle_parking",2.1616341,41.3994922
"bicycle_parking",2.1846622,41.4050367
"bicycle_parking",2.1848607,41.4049913
"bicycle_parking",2.1846715,41.4051596
"bicycle_parking",2.1367789,41.3910059
"bicycle_parking",2.1185638,41.3865243
"bicycle_parking",2.1678069,41.3943228
"bicycle_parking",2.1676393,41.3941202
"bicycle_parking",2.1751775,41.4124399
"bicycle_parking",2.1751745,41.4124775
"bicycle_parking",2.1786268,41.4093073
"bicycle_parking",2.1786999,41.4094144
"bicycle_parking",2.1535482,41.4135468
"bicycle_parking",2.1894533,41.4031344
"bicycle_parking",2.1652411,41.3705817
"bicycle_parking",2.1450314,41.3621858
"bicycle_parking",2.1446019,41.3615054
"bicycle_parking",2.1477916,41.3759743
"bicycle_parking",2.1486035,41.3746329
"bicycle_parking",2.1484631,41.3743447
"bicycle_parking",2.1363943,41.3671878
"bicycle_parking",2.1374302,41.3667091
"bicycle_parking",2.1374454,41.3668335
"bicycle_parking",2.1469869,41.4131519
"bicycle_parking",2.1883502,41.390805
"bicycle_parking",2.1163595,41.3683487
"bicycle_parking",2.1834595,41.4197818
"bicycle_parking",2.1001367,41.4195842
"bicycle_parking",2.1001546,41.4198509
"bicycle_parking",2.1848879,41.3868835
"bicycle_parking",2.2038182,41.39158
"bicycle_parking",2.1888728,41.3738405
"bicycle_parking",2.1596066,41.4005259
"bicycle_parking",2.1816288,41.385592
"bicycle_parking",2.1856916,41.3647664
"bicycle_parking",2.16194019598198,41.3969541576178
"bicycle_parking",2.1663651,41.3760979
"bicycle_parking",2.1745788,41.4046101
"bicycle_parking",2.1784505,41.407386
"bicycle_parking",2.1499739,41.3884911
"bicycle_parking",2.1543397,41.4033165
"bicycle_parking",2.1636642,41.3764262
"bicycle_parking",2.1620769,41.3794179
"bicycle_parking",2.1770401,41.4062811
"bicycle_parking",2.1585259,41.4043608
"bicycle_parking",2.1503718,41.405919
"bicycle_parking",2.1723166,41.402751
"bicycle_parking",2.1730516,41.4033165
"bicycle_parking",2.1763305,41.4057556
"bicycle_parking",2.1585066,41.4012019
"bicycle_parking",2.1602398,41.4043587
"bicycle_parking",2.1576561,41.3978569
"bicycle_parking",2.1572128,41.3982441
"bicycle_parking",2.1614496,41.4008209
"bicycle_parking",2.1371639,41.4269761
"bicycle_parking",2.1815158,41.4313174
"bicycle_parking",2.1628714,41.4059776
"bicycle_parking",2.0655411,41.3800116
"bicycle_parking",2.2086206,41.457625
"bicycle_parking",2.0911872,41.4282217
"bicycle_parking",2.1596349,41.3937207
"bicycle_parking",2.1576912,41.3919047
"bicycle_parking",2.1595582,41.3811465
"bicycle_parking",2.1597915,41.3810237
"bicycle_parking",2.1614724,41.4007162
"bicycle_parking",2.1058761,41.4293714
"bicycle_parking",2.1611177,41.3743017
"bicycle_parking",2.1641865,41.4002663
"bicycle_parking",2.1643347,41.4003657
"bicycle_parking",2.052792,41.3793332
"bicycle_parking",2.0527066,41.3685883
"bicycle_parking",2.05438,41.36702
"bicycle_parking",2.0888854,41.3774777
"bicycle_parking",2.0959261,41.376609
"bicycle_parking",2.144395,41.3886561
"bicycle_parking",2.0779726,41.3491344
"bicycle_parking",2.1389459,41.3888201
"bicycle_parking",2.1432176,41.3803099
"bicycle_parking",2.1425777,41.3853076
"bicycle_parking",2.1359541,41.3754926
"bicycle_parking",2.1637627,41.3853537
"bicycle_parking",2.1696636,41.3857008
"bicycle_parking",2.1568984,41.4006909
"bicycle_parking",2.0895965,41.3311466
"bicycle_parking",2.0934856,41.3261771
"bicycle_parking",2.0991193,41.3239519
"bicycle_parking",2.0935647,41.3214186
"bicycle_parking",2.0836194,41.3213997
"bicycle_parking",2.1034524,41.3288805
"bicycle_parking",2.1018128,41.3309411
"bicycle_parking",2.0912458,41.3175348
"bicycle_parking",2.1179158,41.3851212
"bicycle_parking",2.1715603,41.3871921
"bicycle_parking",2.1984294,41.4167546
"bicycle_parking",2.1999935,41.4011849
"bicycle_parking",2.2000942,41.4011083
"bicycle_parking",2.1982655,41.4017899
"bicycle_parking",2.1984281,41.4018178
"bicycle_parking",2.1919476,41.4104478
"bicycle_parking",2.164207,41.3865748
"bicycle_parking",2.1639565,41.386406
"bicycle_parking",2.1627316,41.3874764
"bicycle_parking",2.0988936,41.3596761
"bicycle_parking",2.1022128,41.3578507
"bicycle_parking",2.1275664,41.3591203
"bicycle_parking",2.0884158,41.3751245
"bicycle_parking",2.0845298,41.3729499
"bicycle_parking",2.0890858,41.3691359
"bicycle_parking",2.1384332,41.3930752
"bicycle_parking",2.174457,41.4300082
"bicycle_parking",2.1803882,41.3982174
"bicycle_parking",2.1797568,41.3982465
"bicycle_parking",2.1806027,41.3988491
"bicycle_parking",2.1807119,41.3989336
"bicycle_parking",2.173574,41.4014287
"bicycle_parking",2.1105143,41.3609528
"bicycle_parking",2.1792445,41.3973601
"bicycle_parking",2.1795821,41.3998614
"bicycle_parking",2.1793648,41.399545
"bicycle_parking",2.1790704,41.3994798
"bicycle_parking",2.177919,41.4003388
"bicycle_parking",2.1805164,41.3916688
"bicycle_parking",2.13164492007266,41.4481074092269
"bicycle_parking",2.1696626,41.4080669
"bicycle_parking",2.1179595,41.3756126
"bicycle_parking",2.1649002,41.4007944
"bicycle_parking",2.1662666,41.4020108
"bicycle_parking",2.1674474,41.4029596
"bicycle_parking",2.1687027,41.4037163
"bicycle_parking",2.1695309,41.4043621
"bicycle_parking",2.1737547,41.4074572
"bicycle_parking",2.1686605,41.3999831
"bicycle_parking",2.1695999,41.4007805
"bicycle_parking",2.170054,41.4010377
"bicycle_parking",2.1712661,41.4020437
"bicycle_parking",2.1723899,41.4028665
"bicycle_parking",2.1704458,41.4032048
"bicycle_parking",2.1748692,41.4047056
"bicycle_parking",2.1761079,41.4056011
"bicycle_parking",2.1745613,41.4063677
"bicycle_parking",2.1817952,41.4081591
"bicycle_parking",2.1802483,41.4085491
"bicycle_parking",2.1792006,41.4098717
"bicycle_parking",2.1781355,41.4105846
"bicycle_parking",2.1701199,41.4011488
"bicycle_parking",2.1792575,41.4079593
"bicycle_parking",2.1934917,41.4034989
"bicycle_parking",2.1933526,41.4036105
"bicycle_parking",2.1932373,41.4036905
"bicycle_parking",2.1930934,41.4038021
"bicycle_parking",2.1930188,41.4038573
"bicycle_parking",2.1909886,41.4045038
"bicycle_parking",2.1913946,41.4046048
"bicycle_parking",2.1915553,41.4046498
"bicycle_parking",2.1678727,41.3994703
"bicycle_parking",2.1720357,41.39778
"bicycle_parking",2.2031814,41.4140437
"bicycle_parking",2.1862,41.4226707
"bicycle_parking",2.1853331,41.4273109
"bicycle_parking",2.1871221,41.4285483
"bicycle_parking",2.1978969,41.4035659
"bicycle_parking",2.1866317,41.3917857
"bicycle_parking",2.1862853,41.3919237
"bicycle_parking",2.1818353,41.4343488
"bicycle_parking",2.1864804,41.3954778
"bicycle_parking",2.1866532,41.395494
"bicycle_parking",2.1862754,41.3919523
"bicycle_parking",2.1575884,41.3999898
"bicycle_parking",2.1578688,41.4002367
"bicycle_parking",2.1871105,41.3951184
"bicycle_parking",2.1897988,41.3979431
"bicycle_parking",2.1571933,41.4015246
"bicycle_parking",2.1872909,41.3943063
"bicycle_parking",2.1870745,41.3940662
"bicycle_parking",2.1880217,41.3937496
"bicycle_parking",2.1926737,41.3906865
"bicycle_parking",2.1873167,41.3967894
"bicycle_parking",2.1690488,41.3867343
"bicycle_parking",2.1951199,41.3884247
"bicycle_parking",2.193526,41.406966
"bicycle_parking",2.1492013,41.3790919
"bicycle_parking",2.1824313,41.3929516
"bicycle_parking",2.182569,41.3929861
"bicycle_parking",2.1943326,41.3928987
"bicycle_parking",2.1757612,41.3943652
"bicycle_parking",2.123737473847,41.4116158099527
"bicycle_parking",2.1846494,41.3863864
"bicycle_parking",2.1958277,41.4050796
"bicycle_parking",2.1826315,41.3928597
"bicycle_parking",2.1853781,41.3924814
"bicycle_parking",2.1894584,41.3931084
"bicycle_parking",2.1902047,41.3925363
"bicycle_parking",2.1870653,41.3919728
"bicycle_parking",2.1877733,41.3922765
"bicycle_parking",2.1863289,41.3928204
"bicycle_parking",2.184349,41.3927823
"bicycle_parking",2.1863571,41.3934752
"bicycle_parking",2.1882089,41.3920577
"bicycle_parking",2.1860535,41.3940342
"bicycle_parking",2.188556,41.3927641
"bicycle_parking",2.190155,41.3920451
"bicycle_parking",2.1984476,41.3915512
"bicycle_parking",2.1976977,41.3920868
"bicycle_parking",2.1840596,41.3909723
"bicycle_parking",2.1743826,41.3959907
"bicycle_parking",2.1770091,41.3940086
"bicycle_parking",2.1786387,41.392703
"bicycle_parking",2.1803172,41.3916257
"bicycle_parking",2.1850219,41.3916925
"bicycle_parking",2.168763,41.3875549
"bicycle_parking",2.1418987,41.3765649
"bicycle_parking",2.1654544,41.3875066
"bicycle_parking",2.1675013,41.3881924
"bicycle_parking",2.1663555,41.3881924
"bicycle_parking",2.1420856,41.376584
"bicycle_parking",2.1507544,41.379885
"bicycle_parking",2.1830177,41.3960147
"bicycle_parking",2.1824113,41.3963292
"bicycle_parking",2.1832323,41.3958457
"bicycle_parking",2.16475167729005,41.3924289969683
"bicycle_parking",2.16388582261837,41.3928609413009
"bicycle_parking",2.1897307,41.379954
"bicycle_parking",2.1833938,41.4042764
"bicycle_parking",2.1822269,41.3881417
"bicycle_parking",2.1811117,41.3913112
"bicycle_parking",2.2219162,41.4133185
"bicycle_parking",2.148443,41.3743753
"bicycle_parking",2.07580734553487,41.3709405965389
"bicycle_parking",2.07493470274918,41.368931697989
"bicycle_parking",2.2106763,41.4056381
"bicycle_parking",2.2110035,41.4058765
"bicycle_parking",2.2076159,41.4032993
"bicycle_parking",2.2098488,41.4050245
"bicycle_parking",2.2095565,41.4047861
"bicycle_parking",2.2087545,41.4041715
"bicycle_parking",2.2064921,41.4024906
"bicycle_parking",2.2073262,41.4030901
"bicycle_parking",2.2061742,41.4022371
"bicycle_parking",2.14767211170031,41.4094315263687
"bicycle_parking",2.1902668,41.3972175
"bicycle_parking",2.1516886,41.3718582
"bicycle_parking",2.2115276,41.4418276
"bicycle_parking",2.2093339,41.4418068
"bicycle_parking",2.2067258,41.4474753
"bicycle_parking",2.2041857,41.4481488
"bicycle_parking",2.2076122,41.4527848
"bicycle_parking",2.2077102,41.4519846
"bicycle_parking",2.2133133,41.4518289
"bicycle_parking",2.2010254,41.4513328
"bicycle_parking",2.2029117,41.4555444
"bicycle_parking",2.1313577,41.3999195
"bicycle_parking",2.1688465,41.3897946
"bicycle_parking",2.1690698,41.3898837
"bicycle_parking",2.1301331,41.4095419
"bicycle_parking",2.0528268,41.3313234
"bicycle_parking",2.1968683,41.3974606
"bicycle_parking",2.1983717,41.3982831
"bicycle_parking",2.1947073,41.397048
"bicycle_parking",2.1953363,41.3970845
"bicycle_parking",2.1950635,41.4653983
"bicycle_parking",2.217464,41.4494491
"bicycle_parking",2.0811946,41.3416613
"bicycle_parking",2.0751954,41.3423822
"bicycle_parking",2.0705518,41.3432552
"bicycle_parking",2.0820464,41.3415521
"bicycle_parking",2.0720233,41.3429326
"bicycle_parking",2.075204,41.3423756
"bicycle_parking",2.072028,41.3429254
"bicycle_parking",2.0737394,41.3425977
"bicycle_parking",2.0737316,41.3426054
"bicycle_parking",2.0793029,41.3418904
"bicycle_parking",2.0705561,41.3432476
"bicycle_parking",2.1866727,41.3973253
"bicycle_parking",2.0720295,41.3608809
"bicycle_parking",2.0934641,41.3384892
"bicycle_parking",2.0934621,41.3384979
"bicycle_parking",2.0892812,41.3399584
"bicycle_parking",2.0892791,41.3399671
"bicycle_parking",2.0906368,41.3395033
"bicycle_parking",2.0906347,41.339512
"bicycle_parking",2.0917833,41.3391166
"bicycle_parking",2.0917854,41.3391078
"bicycle_parking",2.1867246,41.4016713
"bicycle_parking",2.0788295,41.3480918
"bicycle_parking",2.0903976,41.3660437
"bicycle_parking",2.130657,41.352126
"bicycle_parking",2.1032071,41.3463151
"bicycle_parking",2.1274899,41.368352
"bicycle_parking",2.0862792,41.3588822
"bicycle_parking",2.093608,41.321543
"bicycle_parking",2.077186,41.375615
"bicycle_parking",2.0564234,41.375433
"bicycle_parking",2.0596505,41.3682392
"bicycle_parking",2.0780916,41.4678616
"bicycle_parking",2.1057002,41.372878
"bicycle_parking",2.1167553,41.3683999
"bicycle_parking",2.1097193,41.346432
"bicycle_parking",2.1242754,41.3574311
"bicycle_parking",2.0817385,41.3707106
"bicycle_parking",2.0623047,41.3604446
"bicycle_parking",2.085334,41.353123
"bicycle_parking",2.1310001,41.3648011
"bicycle_parking",2.1022228,41.3784466
"bicycle_parking",2.0720321,41.3740236
"bicycle_parking",2.0563629,41.3665725
"bicycle_parking",2.0592693,41.3649754
"bicycle_parking",2.0840556,41.3635727
"bicycle_parking",2.0602198,41.3666631
"bicycle_parking",2.0549023,41.3679536
"bicycle_parking",2.0859852,41.3515435
"bicycle_parking",2.0869809,41.3797269
"bicycle_parking",2.0681986,41.4574217
"bicycle_parking",2.078478,41.467425
"bicycle_parking",2.1178485,41.3605288
"bicycle_parking",2.1105438,41.3510934
"bicycle_parking",2.1057963,41.3442812
"bicycle_parking",2.1061198,41.3488033
"bicycle_parking",2.1281495,41.3661202
"bicycle_parking",2.1302887,41.3612334
"bicycle_parking",2.116338,41.36581
"bicycle_parking",2.096361,41.360778
"bicycle_parking",2.099807,41.3639604
"bicycle_parking",2.0751541,41.3736075
"bicycle_parking",2.0666327,41.3800254
"bicycle_parking",2.1004564,41.3734367
"bicycle_parking",2.0909204,41.3768596
"bicycle_parking",2.0713043,41.3515909
"bicycle_parking",2.0789804,41.3578304
"bicycle_parking",2.078144,41.3608583
"bicycle_parking",2.0728962,41.3617823
"bicycle_parking",2.0763341,41.364638
"bicycle_parking",2.070717,41.357304
"bicycle_parking",2.0634584,41.3685735
"bicycle_parking",2.0739226,41.3672177
"bicycle_parking",2.067539,41.3727356
"bicycle_parking",2.0688543,41.3716485
"bicycle_parking",2.0597298,41.377165
"bicycle_parking",2.0561575,41.3722064
"bicycle_parking",2.0540162,41.3644338
"bicycle_parking",2.1790884,41.3991845
"bicycle_parking",2.1786123,41.3991716
"bicycle_parking",2.0952169,41.3376427
"bicycle_parking",2.1805014,41.4163242
"bicycle_parking",2.1804853,41.4163638
"bicycle_parking",2.1803405,41.4161178
"bicycle_parking",2.1783374,41.4133435
"bicycle_parking",2.1743256,41.4110231
"bicycle_parking",2.1741337,41.4111691
"bicycle_parking",2.1746929,41.4045289
"bicycle_parking",2.1731758,41.4053212
"bicycle_parking",2.1742317,41.3846291
"bicycle_parking",2.1888942,41.3806725
"bicycle_parking",2.1771437,41.3767775
"bicycle_parking",2.1761721,41.3779512
"bicycle_parking",2.1759064,41.3786997
"bicycle_parking",2.1772493,41.3789197
"bicycle_parking",2.1717131,41.3922051
"bicycle_parking",2.1747748,41.3946449
"bicycle_parking",2.1690282,41.4103851
"bicycle_parking",2.1724378,41.4098206
"bicycle_parking",2.1636832,41.3838818
"bicycle_parking",2.1674989,41.3829476
"bicycle_parking",2.171358,41.3787287
"bicycle_parking",2.1714323,41.3786323
"bicycle_parking",2.1754261,41.3826189
"bicycle_parking",2.1814624,41.3864275
"bicycle_parking",2.1805011,41.38709
"bicycle_parking",2.089895,41.3195919
"bicycle_parking",2.1677241,41.4043568
"bicycle_parking",2.132859,41.3798693
"bicycle_parking",2.22156705763786,41.4130601778212
"bicycle_parking",2.2104004,41.4488676
"bicycle_parking",2.1064325,41.3313929
"bicycle_parking",2.1719677,41.4080718
"bicycle_parking",2.1669804,41.3838653
"bicycle_parking",2.1141182,41.3854044
"bicycle_parking",2.1120812,41.3849616
"bicycle_parking",2.101248,41.3819837
"bicycle_parking",2.0976703,41.3815168
"bicycle_parking",2.178858,41.4076308
"bicycle_parking",2.1783065,41.3839092
"bicycle_parking",2.0860459,41.351173
"bicycle_parking",2.1364345,41.3735569
"bicycle_parking",2.2131399,41.4031561
"bicycle_parking",2.1403323,41.3609171
"bicycle_parking",2.1666752,41.3758854
"bicycle_parking",2.2172609,41.4316994
"bicycle_parking",2.2240282,41.4264274
"bicycle_parking",2.2232027,41.426163
"bicycle_parking",2.2238239,41.4265314
"bicycle_parking",2.1497022,41.3768576
"bicycle_parking",2.16246661325125,41.3723587093138
"bicycle_parking",2.102481,41.3576076
"bicycle_parking",2.1028814,41.3575785
"bicycle_parking",2.2101461,41.44399
"bicycle_parking",2.0983301,41.3775793
"bicycle_parking",2.1626719,41.3906214
"bicycle_parking",2.1878803,41.3797019
"bicycle_parking",2.1385615,41.3811139
"bicycle_parking",2.1829932,41.4107236
"bicycle_parking",2.1849515,41.4084509
"bicycle_parking",2.1562875,41.3990271
"bicycle_parking",2.1949842,41.4558316
"bicycle_parking",2.1089665,41.328317
"bicycle_parking",2.1695854,41.3817111
"bicycle_parking",2.1561512,41.368962
"bicycle_parking",2.1771606,41.4245375
"bicycle_parking",2.1806372,41.4179382
"bicycle_parking",2.1440573,41.358384
"bicycle_parking",2.1903013,41.4179575
"bicycle_parking",2.1595044,41.4091536
"bicycle_parking",2.1941375,41.4013967
"bicycle_parking",2.1307943,41.3707012
"bicycle_parking",2.130479,41.3705988
"bicycle_parking",2.1546985,41.399329
"bicycle_parking",2.2046806,41.3922178
"bicycle_parking",2.1140172,41.3855735
"bicycle_parking",2.1444271,41.4118229
"bicycle_parking",2.1562029,41.3711596
"bicycle_parking",2.1697495,41.3839733
"bicycle_parking",2.15481,41.37389
"bicycle_parking",2.16554,41.42435
"bicycle_parking",2.15706,41.39834
"bicycle_parking",2.15996,41.39979
"bicycle_parking",2.15769,41.39764
"bicycle_parking",2.15803,41.39736
"bicycle_parking",2.11586,41.38337
"bicycle_parking",2.137,41.42694
"bicycle_parking",2.20497,41.39288
"bicycle_parking",2.17826,41.44193
"bicycle_parking",2.21226,41.39942
"bicycle_parking",2.19221,41.4391
"bicycle_parking",2.20279,41.40346
"bicycle_parking",2.20063,41.41666
"bicycle_parking",2.15251,41.39001
"bicycle_parking",2.13133,41.38372
"bicycle_parking",2.1125,41.38414
"bicycle_parking",2.20014,41.40342
"bicycle_parking",2.14976,41.37676
"bicycle_parking",2.16292,41.39385
"bicycle_parking",2.1865613,41.3860587
"bicycle_parking",2.17847,41.38395
"bicycle_parking",2.14658,41.39292
"bicycle_parking",2.15332,41.40548
"bicycle_parking",2.1544,41.39925
"bicycle_parking",2.17416,41.43702
"bicycle_parking",2.15522,41.39695
"bicycle_parking",2.15688,41.39766
"bicycle_parking",2.20262,41.39421
"bicycle_parking",2.15604,41.39674
"bicycle_parking",2.14767,41.40323
"bicycle_parking",2.16942,41.43742
"bicycle_parking",2.17985,41.38216
"bicycle_parking",2.11576,41.38334
"bicycle_parking",2.15308,41.40195
"bicycle_parking",2.17862,41.43988
"bicycle_parking",2.2048358,41.3921628
"bicycle_parking",2.17655,41.44038
"bicycle_parking",2.15202,41.39434
"bicycle_parking",2.15193,41.39427
"bicycle_parking",2.14995,41.39379
"bicycle_parking",2.13701,41.38662
"bicycle_parking",2.1558766,41.3983082
"bicycle_parking",2.1597044,41.4001049
"bicycle_parking",2.1609473,41.3988518
"bicycle_parking",2.1621414,41.399675
"bicycle_parking",2.14748,41.40138
"bicycle_parking",2.17688,41.44115
"bicycle_parking",2.19864,41.39658
"bicycle_parking",2.15147,41.43275
"bicycle_parking",2.19805,41.40357
"bicycle_parking",2.18332,41.44075
"bicycle_parking",2.1637,41.42704
"bicycle_parking",2.13012,41.38526
"bicycle_parking",2.12989,41.38568
"bicycle_parking",2.12929,41.38676
"bicycle_parking",2.13197,41.38389
"bicycle_parking",2.12492,41.38716
"bicycle_parking",2.15019,41.37603
"bicycle_parking",2.17448,41.40263
"bicycle_parking",2.15762,41.39903
"bicycle_parking",2.20212,41.39089
"bicycle_parking",2.17973,41.38213
"bicycle_parking",2.11895,41.3841
"bicycle_parking",2.1884,41.37581
"bicycle_parking",2.19611,41.39461
"bicycle_parking",2.19859,41.40299
"bicycle_parking",2.1878,41.3848
"bicycle_parking",2.15248,41.39003
"bicycle_parking",2.1163992,41.3865683
"bicycle_parking",2.17003,41.42562
"bicycle_parking",2.21255,41.40509
"bicycle_parking",2.14131,41.39375
"bicycle_parking",2.16254,41.38864
"bicycle_parking",2.16891,41.39635
"bicycle_parking",2.13901,41.3706
"bicycle_parking",2.1887,41.40206
"bicycle_parking",2.1506,41.37777
"bicycle_parking",2.14724,41.38067
"bicycle_parking",2.12905,41.40408
"bicycle_parking",2.16493,41.4141
"bicycle_parking",2.19599,41.43698
"bicycle_parking",2.20904,41.40972
"bicycle_parking",2.17536,41.41764
"bicycle_parking",2.1795,41.42416
"bicycle_parking",2.18277,41.42341
"bicycle_parking",2.16792,41.4409
"bicycle_parking",2.18898,41.42782
"bicycle_parking",2.19103,41.43022
"bicycle_parking",2.17997,41.43502
"bicycle_parking",2.20514,41.4218
"bicycle_parking",2.18869,41.43881
"bicycle_parking",2.18916,41.37552
"bicycle_parking",2.21303,41.41591
"bicycle_parking",2.16521,41.41154
"bicycle_parking",2.16702,41.37507
"bicycle_parking",2.16408,41.37781
"bicycle_parking",2.16214,41.37929
"bicycle_parking",2.14735,41.39066
"bicycle_parking",2.19124,41.38379
"bicycle_parking",2.19398,41.38559
"bicycle_parking",2.19434,41.38813
"bicycle_parking",2.18356,41.42984
"bicycle_parking",2.18113,41.43855
"bicycle_parking",2.1825,41.44362
"bicycle_parking",2.18402,41.39004
"bicycle_parking",2.1815,41.39755
"bicycle_parking",2.17954,41.40396
"bicycle_parking",2.17972,41.40184
"bicycle_parking",2.18457,41.40138
"bicycle_parking",2.1835,41.40112
"bicycle_parking",2.19244,41.40868
"bicycle_parking",2.18036,41.4209
"bicycle_parking",2.18488,41.43016
"bicycle_parking",2.18145,41.4432
"bicycle_parking",2.19364,41.4462
