"id";"price";"accommodation_type";"latitude";"longitude";"precio_euro"
22235897;142;"Entire place";41.40189;2.172;129.9016
22236051;142;"Entire place";41.40403;2.17283;129.9016
23055662;36;"Entire place";41.38518;2.16741;32.9328
23303236;NA;"Private room";41.37443;2.18952;NA
22236190;49;"Entire place";41.40324;2.17272;44.8252
23303763;NA;"Entire place";41.43483;2.17532;NA
22237949;NA;"Entire place";41.38603;2.15934;NA
23305890;NA;"Private room";41.40373;2.17643;NA
22238345;NA;"Entire place";41.38609;2.16053;NA
23308409;35;"Private room";41.40301;2.17893;32.018
23065596;NA;"Private room";41.37165;2.1442;NA
22243410;NA;"Private room";41.3844;2.15285;NA
23066673;58;"Entire place";41.41022;2.14148;53.0584
23308853;NA;"Private room";41.37425;2.14271;NA
22261491;53;"Entire place";41.38232;2.18173;48.4844
23309798;NA;"Private room";41.35844;2.14075;NA
22264905;NA;"Private room";41.38464;2.14652;NA
23316066;197;"Entire place";41.39073;2.16395;180.2156
23316067;198;"Entire place";41.39367;2.15474;181.1304
23067811;NA;"Private room";41.41825;2.20235;NA
22275332;NA;"Private room";41.40012;2.19713;NA
23071309;70;"Entire place";41.3997;2.17535;64.036
23072693;NA;"Entire place";41.38369;2.17437;NA
23317712;46;"Entire place";41.40311;2.15424;42.0808
23320015;130;"Entire place";41.39715;2.15522;118.924
22275467;40;"Private room";41.40874;2.19275;36.592
23334103;111;"Entire place";41.3739;2.1552;101.5428
22287621;70;"Entire place";41.38416;2.16744;64.036
22306310;75;"Entire place";41.41777;2.16902;68.61
23338070;NA;"Private room";41.41475;2.18854;NA
23076667;NA;"Private room";41.39038;2.18499;NA
22306568;NA;"Private room";41.37853;2.16204;NA
22311844;NA;"Private room";41.39811;2.17233;NA
22313479;622;"Entire place";41.39216;2.16729;569.0056
23087237;350;"Private room";41.38227;2.14308;320.18
23341085;NA;"Private room";41.41391;2.18905;NA
23346158;NA;"Private room";41.40506;2.17168;NA
22330913;177;"Entire place";41.39814;2.18078;161.9196
23350753;NA;"Private room";41.40431;2.16977;NA
23367986;70;"Private room";41.39484;2.17668;64.036
23088804;NA;"Private room";41.40589;2.18207;NA
22331093;NA;"Private room";41.40234;2.17315;NA
23099156;NA;"Shared room";41.38224;2.15716;NA
22333145;70;"Entire place";41.37583;2.17195;64.036
23104791;NA;"Private room";41.38948;2.18062;NA
23104871;NA;"Private room";41.37586;2.1532;NA
23374935;326;"Entire place";41.37781;2.17261;298.2248
22342208;NA;"Entire place";41.40382;2.13951;NA
23386430;NA;"Private room";41.40762;2.16028;NA
23394761;NA;"Private room";41.41103;2.18719;NA
23396273;128;"Entire place";41.37909;2.15498;117.0944
23108124;135;"Entire place";41.37379;2.15967;123.498
23114905;178;"Entire place";41.38489;2.17112;162.8344
23397314;300;"Entire place";41.39924;2.20437;274.44
23645698;205;"Entire place";41.3885;2.15687;187.534
23398192;64;"Private room";41.37527;2.14542;58.5472
23648479;NA;"Private room";41.38517;2.1797;NA
23409609;NA;"Private room";41.37596;2.12847;NA
23415329;NA;"Private room";41.41236;2.21493;NA
23116541;NA;"Private room";41.40409;2.15605;NA
23138164;56;"Private room";41.41039;2.18964;51.2288
23140998;NA;"Private room";41.42441;2.1508;NA
23649134;NA;"Private room";41.39715;2.16029;NA
23430471;35;"Entire place";41.43879;2.19064;32.018
23430603;NA;"Private room";41.38268;2.16871;NA
23657604;180;"Entire place";41.40542;2.17132;164.664
23430868;144;"Entire place";41.39968;2.1637;131.7312
23431078;NA;"Private room";41.38319;2.16898;NA
23142441;71;"Private room";41.38887;2.16474;64.9508
23658361;90;"Entire place";41.40219;2.17682;82.332
23142945;NA;"Private room";41.42646;2.15137;NA
23658589;NA;"Private room";41.40328;2.15665;NA
23160400;155;"Entire place";41.39768;2.15445;141.794
23173279;55;"Entire place";41.43807;2.18802;50.314
23187368;NA;"Private room";41.38249;2.15998;NA
23433992;160;"Entire place";41.40479;2.16953;146.368
23435241;NA;"Private room";41.35784;2.13414;NA
23448129;NA;"Private room";41.40577;2.17093;NA
23451393;NA;"Private room";41.41083;2.17359;NA
23661273;143;"Entire place";41.37436;2.16677;130.8164
23664180;239;"Entire place";41.37612;2.1545;218.6372
23452436;203;"Entire place";41.38952;2.16433;185.7044
23462402;NA;"Private room";41.38213;2.18195;NA
23192971;226;"Entire place";41.39429;2.16725;206.7448
23674529;92;"Entire place";41.38115;2.18924;84.1616
23193022;176;"Entire place";41.41087;2.1779;161.0048
23193027;167;"Entire place";41.41085;2.17594;152.7716
23463004;228;"Entire place";41.40453;2.17387;208.5744
23463007;212;"Entire place";41.40575;2.17537;193.9376
23477916;NA;"Private room";41.39118;2.14837;NA
23677992;NA;"Entire place";41.3846;2.18625;NA
23681353;NA;"Private room";41.38443;2.17135;NA
23479384;50;"Entire place";41.37769;2.14784;45.74
23481132;NA;"Private room";41.37163;2.158;NA
23193038;160;"Entire place";41.41049;2.17729;146.368
23211973;98;"Entire place";41.40516;2.15709;89.6504
23681623;211;"Entire place";41.382599;2.15593;193.0228
23214821;195;"Entire place";41.39764;2.16234;178.386
23481476;NA;"Entire place";41.3807;2.165;NA
23685032;NA;"Private room";41.41207;2.15131;NA
23492339;235;"Entire place";41.4079624751562;2.15498054041044;214.978
23685724;269;"Entire place";41.37425;2.15965;246.0812
23494716;NA;"Private room";41.38317;2.1494;NA
23500405;NA;"Private room";41.38632;2.17439;NA
23215616;NA;"Private room";41.37686;2.16672;NA
23219683;NA;"Private room";41.38005;2.14645;NA
23690277;389;"Entire place";41.3962707519531;2.16143989562988;355.8572
23690532;60;"Private room";41.42621;2.17724;54.888
23220111;NA;"Private room";41.38601;2.14829;NA
23504187;NA;"Private room";41.38036;2.16793;NA
23511046;110;"Entire place";41.41066;2.17011;100.628
23691762;191;"Entire place";41.40542;2.17132;174.7268
23512897;177;"Entire place";41.40636;2.16584;161.9196
23225318;NA;"Private room";41.40017;2.15913;NA
23692077;207;"Entire place";41.3966;2.17373;189.3636
23533196;179;"Entire place";41.40542;2.17132;163.7492
23533455;283;"Entire place";41.40542;2.17132;258.8884
23230289;NA;"Private room";41.37911;2.15189;NA
23244848;50;"Entire place";41.38021;2.19032;45.74
23564003;NA;"Private room";41.41964;2.21216;NA
23693686;NA;"Private room";41.38057;2.16398;NA
23572241;175;"Private room";41.41299;2.1492;160.09
23247040;NA;"Private room";41.43483;2.16209;NA
23247806;28;"Private room";41.37772;2.17647;25.6144
23694336;NA;"Entire place";41.3962707519531;2.16143989562988;NA
23249384;590;"Private room";41.41415;2.1494;539.732
23710638;NA;"Private room";41.42504;2.13811;NA
23577159;NA;"Private room";41.38617;2.17797;NA
23718657;100;"Entire place";41.38632;2.15849;91.48
23586517;151;"Entire place";41.37837;2.16286;138.1348
23992269;110;"Entire place";41.3718;2.16819;100.628
24011492;NA;"Private room";41.38311;2.17156;NA
24025489;167;"Entire place";41.41275;2.17632;152.7716
23586943;177;"Entire place";41.38473;2.1797;161.9196
23737219;NA;"Private room";41.38173;2.17391;NA
24027579;NA;"Private room";41.38623;2.12791;NA
23737826;184;"Entire place";41.40542;2.17132;168.3232
24032849;57;"Private room";41.38444;2.18317;52.1436
23595865;NA;"Private room";41.38388;2.1502;NA
23748242;NA;"Private room";41.38047;2.18648;NA
23609083;NA;"Private room";41.40532;2.17216;NA
24033028;241;"Entire place";41.39856;2.18287;220.4668
23756522;61;"Private room";41.37347;2.15938;55.8028
23618029;90;"Private room";41.40774;2.2059;82.332
23759457;120;"Entire place";41.39111;2.16157;109.776
23621398;156;"Entire place";41.40169;2.17543;142.7088
24054263;NA;"Private room";41.3822;2.18375;NA
24070207;127;"Entire place";41.37385;2.16218;116.1796
23761904;144;"Entire place";41.37369;2.17401;131.7312
23769237;26;"Private room";41.37433;2.1612;23.7848
24075696;NA;"Private room";41.4008;2.18256;NA
23625269;210;"Entire place";41.40542;2.17132;192.108
23638419;180;"Entire place";41.40542;2.17132;164.664
23641987;292;"Entire place";41.39548;2.16513;267.1216
23770749;NA;"Private room";41.43628;2.17291;NA
23644218;NA;"Private room";41.41014;2.18995;NA
24077062;109;"Entire place";41.37952;2.17331;99.7132
24077307;103;"Entire place";41.37952;2.17331;94.2244
23779650;NA;"Private room";41.39951;2.15414;NA
24077510;100;"Entire place";41.37952;2.17331;91.48
23645225;NA;"Private room";41.37784;2.17054;NA
23785855;45;"Private room";41.39561;2.18366;41.166
24369154;507;"Entire place";41.38957;2.15603;463.8036
24077783;NA;"Private room";41.39008;2.17713;NA
24084921;NA;"Private room";41.45198;2.1928;NA
24088550;NA;"Private room";41.38094;2.15308;NA
23791776;91;"Entire place";41.37764;2.1597;83.2468
24093404;NA;"Private room";41.37366;2.14488;NA
24374247;14;"Shared room";41.39952;2.15493;12.8072
24376264;51;"Private room";41.38815;2.14274;46.6548
23797007;NA;"Private room";41.40338;2.20148;NA
24383445;81;"Entire place";41.39272;2.18763;74.0988
24098604;NA;"Private room";41.37468;2.16478;NA
24109664;130;"Entire place";41.40096;2.1586;118.924
23802379;204;"Entire place";41.40542;2.17132;186.6192
23804730;178;"Entire place";41.40542;2.17132;162.8344
24390559;NA;"Private room";41.38486;2.17458;NA
23805819;NA;"Private room";41.4081;2.14284;NA
23814528;85;"Entire place";41.38479;2.16769;77.758
24391072;196;"Entire place";41.38138;2.17388;179.3008
24113519;133;"Entire place";41.39165;2.17745;121.6684
24126151;NA;"Private room";41.37161;2.13996;NA
23814991;151;"Entire place";41.40628;2.17851;138.1348
24133214;NA;"Entire place";41.37463;2.13248;NA
24398073;159;"Entire place";41.38366;2.16143;145.4532
24418125;NA;"Private room";41.4021;2.15949;NA
24136809;NA;"Private room";41.37357;2.16838;NA
23822755;NA;"Private room";41.38271;2.16893;NA
24424717;162;"Private room";41.384632;2.177421;148.1976
23834693;NA;"Private room";41.41985;2.21097;NA
23836924;115;"Entire place";41.41534;2.1611;105.202
24437496;172;"Entire place";41.3986227;2.1550871;157.3456
24137919;82;"Private room";41.37051;2.15888;75.0136
23865960;92;"Entire place";41.3796;2.17328;84.1616
24138826;125;"Entire place";41.3800828698084;2.16211108629456;114.35
23866376;103;"Entire place";41.3796;2.17328;94.2244
24142949;50;"Entire place";41.37908;2.17509;45.74
24438591;NA;"Private room";41.38747;2.14613;NA
23866920;390;"Entire place";41.37865;2.18968;356.772
23873077;60;"Private room";41.39836;2.16664;54.888
24440137;NA;"Private room";41.378;2.11704;NA
24448278;148;"Entire place";41.406182;2.181301;135.3904
24448279;150;"Entire place";41.406826;2.177444;137.22
24156044;40;"Private room";41.40478;2.15378;36.592
24167970;NA;"Entire place";41.39569;2.16921;NA
24169610;65;"Entire place";41.38068;2.1741;59.462
23874036;300;"Entire place";41.39727;2.20401;274.44
24171575;150;"Entire place";41.3736;2.16373;137.22
24448280;100;"Entire place";41.408022;2.183061;91.48
24448286;331;"Entire place";41.394993;2.166427;302.7988
24448287;183;"Entire place";41.398576;2.161928;167.4084
23874678;58;"Entire place";41.37376;2.17007;53.0584
24448290;212;"Entire place";41.39674;2.18168;193.9376
24448292;287;"Entire place";41.387886;2.165865;262.5476
24448297;166;"Entire place";41.38161;2.150818;151.8568
23887963;220;"Entire place";41.4047088623047;2.17614507675171;201.256
24448299;390;"Entire place";41.38402;2.13221;356.772
24172852;85;"Entire place";41.3773;2.1519;77.758
23893953;52;"Private room";41.40727;2.17062;47.5696
24178710;NA;"Private room";41.38656;2.17627;NA
24448303;209;"Entire place";41.366431;2.134735;191.1932
24448306;200;"Entire place";41.38099;2.126366;182.96
24448871;275;"Entire place";41.38807;2.1696;251.57
24448873;192;"Entire place";41.39098;2.18993;175.6416
24448877;282;"Entire place";41.405135;2.215897;257.9736
24448882;291;"Entire place";41.387093;2.155692;266.2068
24448886;142;"Entire place";41.403836;2.167208;129.9016
24448889;279;"Entire place";41.387199;2.167661;255.2292
23901684;NA;"Private room";41.38896;2.17883;NA
24452457;NA;"Private room";41.41478;2.21685;NA
24182740;NA;"Private room";41.39097;2.15982;NA
23910668;NA;"Private room";41.43477;2.18648;NA
24190602;NA;"Private room";41.42075;2.15722;NA
24464487;100;"Entire place";41.377609105687;2.16139062126698;91.48
23911420;NA;"Private room";41.39669;2.17983;NA
24465326;98;"Entire place";41.37952;2.17331;89.6504
24193951;289;"Entire place";41.40798;2.17283;264.3772
23919529;217;"Entire place";41.40542;2.17132;198.5116
23930222;NA;"Private room";41.37451;2.14741;NA
23931051;247;"Entire place";41.39322;2.14745;225.9556
24196303;NA;"Entire place";41.40746;2.17182;NA
24465371;113;"Entire place";41.379772;2.173636;103.3724
24465403;99;"Entire place";41.37952;2.17331;90.5652
24196638;164;"Entire place";41.41024;2.1599;150.0272
24465422;109;"Entire place";41.37959;2.16836;99.7132
23931083;184;"Private room";41.39487;2.14795;168.3232
23931086;250;"Entire place";41.39493;2.14726;228.7
23931124;168;"Private room";41.39351;2.14922;153.6864
24465924;NA;"Entire place";41.3997;2.16517;NA
23931152;265;"Entire place";41.39329;2.14713;242.422
24213456;NA;"Private room";41.3976;2.17611;NA
24217669;441;"Entire place";41.39004;2.17461;403.4268
23931201;255;"Entire place";41.39353;2.14929;233.274
24481662;57;"Entire place";41.39834;2.17575;52.1436
23931258;247;"Entire place";41.39438;2.14726;225.9556
24483048;105;"Entire place";41.39849;2.17388;96.054
24483306;105;"Entire place";41.39836;2.17387;96.054
24485279;311;"Entire place";41.3796826;2.1559026;284.5028
24218608;105;"Entire place";41.397;2.1737;96.054
24218792;105;"Entire place";41.39784;2.17487;96.054
23931327;176;"Private room";41.39434;2.14718;161.0048
24224594;107;"Entire place";41.40181;2.20293;97.8836
24225545;NA;"Private room";41.3816;2.17215;NA
24486669;137;"Entire place";41.37386;2.15648;125.3276
24493402;NA;"Entire place";41.40786;2.16349;NA
23931360;231;"Entire place";41.39321;2.14705;211.3188
24493534;79;"Entire place";41.4022;2.15462;72.2692
23931452;192;"Private room";41.39336;2.14918;175.6416
23931481;162;"Private room";41.39342;2.14723;148.1976
24226912;NA;"Private room";41.36927;2.13598;NA
23931498;254;"Entire place";41.39479;2.1478;232.3592
24231425;NA;"Entire place";41.39769;2.16838;NA
23932565;NA;"Private room";41.40005;2.17482;NA
24507118;56;"Private room";41.39883;2.20656;51.2288
23964555;279;"Entire place";41.39921;2.15707;255.2292
24520554;206;"Entire place";41.39743;2.16387;188.4488
24520967;214;"Entire place";41.401321;2.204821;195.7672
24533264;132;"Private room";41.396877;2.146326;120.7536
24236930;NA;"Private room";41.37465;2.15559;NA
24238187;NA;"Private room";41.3822;2.18375;NA
24238588;137;"Private room";41.3822;2.18375;125.3276
23971317;152;"Entire place";41.37464;2.16299;139.0496
24239102;204;"Entire place";41.37535;2.14605;186.6192
24533436;93;"Private room";41.44833;2.17617;85.0764
23974236;NA;"Private room";41.41785;2.18419;NA
24534785;135;"Entire place";41.39133;2.16425;123.498
24539639;18;"Private room";41.37016;2.13873;16.4664
24249840;NA;"Private room";41.38158;2.17712;NA
24257237;81;"Entire place";41.40488;2.15392;74.0988
23976170;NA;"Private room";41.4087;2.17659;NA
24267805;NA;"Private room";41.40257;2.17805;NA
24274447;42;"Private room";41.416178;2.159658;38.4216
24274635;115;"Entire place";41.37633;2.16741;105.202
24550964;95;"Entire place";41.39828;2.1928;86.906
24566352;NA;"Private room";41.41198;2.14009;NA
23985594;NA;"Private room";41.40657;2.16447;NA
24281016;NA;"Private room";41.44606;2.18467;NA
23986343;NA;"Private room";41.38053;2.16979;NA
24589238;98;"Private room";41.37316;2.13669;89.6504
24589414;NA;"Private room";41.39105;2.17096;NA
24589494;NA;"Private room";41.39105;2.17096;NA
24295747;NA;"Entire place";41.37252;2.16489;NA
23988756;53;"Entire place";41.40973;2.16572;48.4844
24589526;163;"Private room";41.39105;2.17096;149.1124
23989175;NA;"Private room";41.38377;2.1734;NA
24590001;217;"Private room";41.39105;2.17096;198.5116
23989315;100;"Entire place";41.38319;2.16179;91.48
24590016;163;"Private room";41.39105;2.17096;149.1124
24305496;NA;"Private room";41.40612;2.21044;NA
23990630;174;"Entire place";41.38476;2.17096;159.1752
24753780;NA;"Entire place";41.39656;2.19139;NA
24590131;140;"Private room";41.39105;2.17096;128.072
24753794;NA;"Entire place";41.39587;2.19079;NA
24615965;NA;"Entire place";41.37972;2.18855;NA
24619175;NA;"Private room";41.37863;2.16101;NA
24306543;85;"Entire place";41.37555;2.17051;77.758
24754917;NA;"Private room";41.37212;2.16503;NA
24309551;23;"Private room";41.37535;2.17099;21.0404
24772424;37;"Private room";41.41715;2.18848;33.8476
24310385;57;"Private room";41.39062;2.15968;52.1436
24323698;105;"Entire place";41.39845;2.17402;96.054
24323897;105;"Entire place";41.39836;2.17396;96.054
24324089;63;"Entire place";41.39676;2.17414;57.6324
24626723;NA;"Private room";41.42015;2.17634;NA
24627138;NA;"Private room";41.37972;2.18937;NA
24774150;27;"Private room";41.41151;2.17848;24.6996
24631041;170;"Entire place";41.40533;2.20034;155.516
24324367;105;"Entire place";41.39879;2.17459;96.054
24324563;105;"Entire place";41.3968;2.17391;96.054
24324746;105;"Entire place";41.39687;2.17572;96.054
24796633;200;"Entire place";41.39401;2.16864;182.96
24327366;53;"Entire place";41.38463;2.14712;48.4844
24672191;NA;"Entire place";41.39869;2.17261;NA
24797878;262;"Entire place";41.39903;2.17466;239.6776
24333231;192;"Entire place";41.39731;2.20569;175.6416
24339475;105;"Entire place";41.39837;2.17592;96.054
24678031;NA;"Private room";41.37779;2.16211;NA
24686801;25;"Private room";41.40893;2.19094;22.87
24693627;46;"Entire place";41.40081;2.16422;42.0808
24694493;183;"Entire place";41.39103;2.16578;167.4084
24339666;NA;"Entire place";41.38144;2.1827;NA
24341066;105;"Entire place";41.39884;2.17543;96.054
24826720;180;"Entire place";41.40608;2.15451;164.664
24343358;127;"Private room";41.390083;2.177133;116.1796
24834970;NA;"Private room";41.42445;2.13711;NA
24343601;NA;"Private room";41.390083;2.177133;NA
24344024;183;"Entire place";41.391953;2.170679;167.4084
24722608;141;"Entire place";41.40627;2.1956;128.9868
24722855;251;"Entire place";41.38537;2.14909;229.6148
24840696;257;"Entire place";41.399254;2.208139;235.1036
24739168;NA;"Private room";41.38962;2.16221;NA
24346762;NA;"Entire place";41.37626;2.16179;NA
24865535;NA;"Private room";41.42327;2.18158;NA
24347707;105;"Entire place";41.39879;2.1754;96.054
24739411;NA;"Private room";41.38939;2.16186;NA
24877030;31;"Private room";41.3891995439194;2.18233724013896;28.3588
24745439;NA;"Private room";41.38337;2.16274;NA
24348022;NA;"Private room";41.41435;2.17973;NA
24891533;52;"Private room";41.41299;2.16428;47.5696
24898571;NA;"Entire place";41.44663;2.17611;NA
24746611;NA;"Private room";41.38543;2.15285;NA
24903404;144;"Entire place";41.40486;2.17247;131.7312
24355737;NA;"Entire place";41.37397;2.16304;NA
24903558;146;"Entire place";41.37373;2.16438;133.5608
24364911;NA;"Private room";41.37577;2.16623;NA
24747541;125;"Entire place";41.38344;2.15387;114.35
24908092;149;"Entire place";41.37377;2.16242;136.3052
24747942;159;"Entire place";41.4044;2.14765;145.4532
25334331;NA;"Entire place";41.3773;2.16373;NA
24929443;160;"Entire place";41.37478;2.16429;146.368
24748967;NA;"Private room";41.38542;2.15286;NA
24929992;137;"Entire place";41.37381;2.16243;125.3276
24930010;156;"Entire place";41.37402;2.16226;142.7088
25335202;NA;"Entire place";41.38583;2.16218;NA
24933050;134;"Entire place";41.37365;2.16287;122.5832
24935624;NA;"Private room";41.39533;2.16169;NA
25337276;NA;"Private room";41.37284;2.13054;NA
25856449;329;"Entire place";41.39506;2.18017;300.9692
24935741;60;"Entire place";41.38214;2.18986;54.888
25861509;67;"Private room";41.37123;2.14356;61.2916
25342123;NA;"Private room";41.38908;2.15984;NA
24936739;NA;"Entire place";41.38545;2.1848;NA
25342658;NA;"Private room";41.38209;2.16726;NA
24956546;93;"Entire place";41.40026;2.14425;85.0764
25342863;70;"Entire place";41.39656;2.19139;64.036
25925067;40;"Private room";41.37808;2.15553;36.592
24957190;198;"Entire place";41.39048;2.15451;181.1304
25927223;160;"Entire place";41.40542;2.17132;146.368
24959620;149;"Entire place";41.37366;2.16415;136.3052
25351451;307;"Entire place";41.39635;2.17535;280.8436
25927824;204;"Entire place";41.40542;2.17132;186.6192
24960097;124;"Private room";41.38265;2.17291;113.4352
25928680;215;"Entire place";41.40542;2.17132;196.682
25363675;191;"Entire place";41.3843;2.1799;174.7268
25363677;NA;"Entire place";41.38421;2.17996;NA
24974193;127;"Entire place";41.38639;2.13277;116.1796
25364321;159;"Entire place";41.38259;2.18218;145.4532
25928900;100;"Entire place";41.40655;2.19876;91.48
24975002;69;"Entire place";41.3864;2.13227;63.1212
24978503;197;"Entire place";41.38476;2.17103;180.2156
25933338;45;"Private room";41.44657;2.17434;41.166
25934189;NA;"Private room";41.39696;2.15029;NA
25938215;NA;"Entire place";41.40655;2.17456;NA
25370803;NA;"Private room";41.37785;2.16664;NA
25372941;135;"Entire place";41.39854;2.20636;123.498
25952623;NA;"Private room";41.3838;2.16477;NA
24978618;138;"Entire place";41.38476;2.17103;126.2424
25954837;NA;"Private room";41.37943;2.15691;NA
25376628;NA;"Private room";41.35835;2.13947;NA
24978663;189;"Entire place";41.38476;2.17103;172.8972
24991162;129;"Entire place";41.3800411462921;2.19127676501727;118.0092
25014625;NA;"Private room";41.38005;2.17909;NA
25387196;183;"Entire place";41.40304;2.17212;167.4084
25390910;NA;"Entire place";41.41397;2.21843;NA
25959485;194;"Entire place";41.39919;2.1788;177.4712
25959890;NA;"Entire place";41.40438;2.13665;NA
25971153;130;"Entire place";41.37758;2.16193;118.924
25021120;NA;"Private room";41.39632;2.12604;NA
25972657;NA;"Private room";41.40293;2.17649;NA
25986448;54;"Private room";41.37051;2.14547;49.3992
25402379;NA;"Private room";41.37917;2.17306;NA
25025836;89;"Entire place";41.42048;2.21211;81.4172
25040502;19;"Private room";41.3724;2.16985;17.3812
25408427;NA;"Private room";41.4402;2.17667;NA
25988063;NA;"Private room";41.40677;2.19245;NA
25992525;NA;"Private room";41.39695;2.18207;NA
25041079;20;"Private room";41.37466;2.16918;18.296
25992598;NA;"Private room";41.40666;2.1926;NA
25041609;NA;"Private room";41.41262;2.17212;NA
25994542;NA;"Private room";41.38034;2.16715;NA
25410602;25;"Private room";41.41158;2.19669;22.87
25051793;NA;"Private room";41.38661;2.13582;NA
25061570;228;"Entire place";41.4098129272461;2.21110391616821;208.5744
25418032;NA;"Private room";41.41433;2.21593;NA
25432358;80;"Entire place";41.38538;2.16009;73.184
25438476;146;"Entire place";41.407;2.18544;133.5608
25443015;215;"Entire place";41.38939;2.16411;196.682
25996203;12;"Private room";41.38477;2.17916;10.9776
25997139;18;"Private room";41.38608;2.18099;16.4664
25066990;190;"Private room";41.41434;2.14958;173.812
25999765;281;"Entire place";41.37718;2.13707;257.0588
26000199;45;"Entire place";41.37309;2.15884;41.166
25453530;73;"Private room";41.3682;2.1419;66.7804
25466336;198;"Entire place";41.39955;2.20602;181.1304
25070757;NA;"Private room";41.39739;2.18044;NA
25467406;40;"Private room";41.38922;2.12169;36.592
25074504;170;"Private room";41.41397;2.14742;155.516
25088459;NA;"Private room";41.35953;2.13867;NA
25470605;77;"Private room";41.37671;2.13296;70.4396
25480861;203;"Entire place";41.40063;2.17467;185.7044
26008844;76;"Entire place";41.39834;2.1751;69.5248
26015555;145;"Entire place";41.38636;2.18177;132.646
26018470;NA;"Private room";41.37997;2.1682;NA
25095031;NA;"Private room";41.36121;2.13834;NA
26024567;134;"Private room";41.40191;2.17555;122.5832
25508901;23;"Private room";41.385994;2.135742;21.0404
25510522;320;"Entire place";41.3934;2.14622;292.736
26025102;97;"Private room";41.39984;2.17509;88.7356
26025302;150;"Private room";41.40059;2.17547;137.22
25095438;162;"Entire place";41.37333;2.17076;148.1976
25118224;150;"Entire place";41.37909;2.15498;137.22
26028659;NA;"Private room";41.40055;2.1543;NA
25118567;626;"Entire place";41.38833;2.16847;572.6648
26030039;30;"Private room";41.38294;2.16909;27.444
26030842;28;"Private room";41.38294;2.16909;25.6144
25523861;141;"Entire place";41.37189;2.13901;128.9868
25527218;60;"Entire place";41.38056;2.18879;54.888
26043915;160;"Entire place";41.41082;2.17384;146.368
25121122;123;"Entire place";41.39703;2.12789;112.5204
26045992;74;"Private room";41.40747;2.17271;67.6952
25121742;NA;"Private room";41.37783;2.16017;NA
25528952;60;"Entire place";41.38067;2.1887;54.888
25122064;NA;"Entire place";41.40374;2.17231;NA
25531083;NA;"Private room";41.3936;2.17427;NA
26058907;NA;"Private room";41.43044;2.16862;NA
25122279;154;"Private room";41.40209;2.15116;140.8792
26081253;NA;"Private room";41.41229;2.17756;NA
25122909;NA;"Private room";41.37619;2.12504;NA
25124052;141;"Entire place";41.39082;2.16319;128.9868
26096939;NA;"Private room";41.3862;2.13699;NA
25162119;160;"Entire place";41.37367;2.16534;146.368
26105054;94;"Entire place";41.4120390123554;2.1847939082413;85.9912
25534932;55;"Private room";41.4176987;2.2014817;50.314
25535752;320;"Entire place";41.3934;2.14622;292.736
25540943;51;"Private room";41.41108;2.16408;46.6548
25541322;45;"Entire place";41.37931;2.19015;41.166
26113709;NA;"Private room";41.38244;2.16251;NA
25173870;99;"Entire place";41.379772;2.173636;90.5652
25542010;40;"Private room";41.40678;2.15563;36.592
25179726;NA;"Private room";41.40337;2.15526;NA
26114499;NA;"Private room";41.37125;2.14336;NA
25186800;NA;"Entire place";41.38858;2.17354;NA
26114542;121;"Private room";41.38495;2.16266;110.6908
26114578;136;"Private room";41.38495;2.16266;124.4128
25543821;97;"Entire place";41.40429;2.15312;88.7356
25560219;NA;"Entire place";41.38675;2.17934;NA
25204415;317;"Entire place";41.38858;2.16712;289.9916
25562552;269;"Entire place";41.37705;2.17485;246.0812
26114727;172;"Private room";41.38481;2.16295;157.3456
26117184;NA;"Private room";41.37685;2.12653;NA
25225605;NA;"Private room";41.38714;2.1593;NA
25570296;150;"Entire place";41.39705;2.17691;137.22
26133785;NA;"Private room";41.39355;2.13208;NA
25233509;351;"Entire place";41.40795;2.2144;321.0948
26141985;100;"Entire place";41.40175;2.16316;91.48
25245586;189;"Private room";41.39389;2.1925;172.8972
26147794;200;"Entire place";41.39886;2.16258;182.96
26150820;45;"Private room";41.38483;2.16049;41.166
26181888;142;"Entire place";41.40322;2.17283;129.9016
25625791;166;"Private room";41.38186;2.16918;151.8568
25626419;111;"Entire place";41.3745;2.12483;101.5428
26212962;50;"Entire place";41.37518;2.13846;45.74
25256335;87;"Private room";41.4026481784493;2.15060002962723;79.5876
26228944;55;"Entire place";41.3722;2.13284;50.314
26247982;144;"Entire place";41.37449;2.16336;131.7312
26248234;42;"Private room";41.37328;2.16647;38.4216
25626436;133;"Entire place";41.37617;2.12536;121.6684
25633897;118;"Entire place";41.37453;2.12478;107.9464
25284158;134;"Entire place";41.4053;2.17145;122.5832
26268142;NA;"Private room";41.37047;2.14231;NA
25287690;30;"Private room";41.41214;2.17811;27.444
26297043;76;"Private room";41.42194;2.17861;69.5248
25645406;142;"Entire place";41.3746;2.12431;129.9016
25702608;137;"Entire place";41.39656;2.14419;125.3276
25703861;60;"Entire place";41.38063;2.18977;54.888
26312169;208;"Entire place";41.40771;2.17483;190.2784
25304839;NA;"Entire place";41.38664;2.15581;NA
26315479;159;"Entire place";41.3742;2.16244;145.4532
25705281;70;"Entire place";41.38526;2.17811;64.036
25308748;NA;"Private room";41.38228;2.16706;NA
25706139;60;"Entire place";41.38117;2.19006;54.888
25707148;60;"Entire place";41.38073;2.18792;54.888
26325850;NA;"Entire place";41.38011;2.18796;NA
25309658;162;"Entire place";41.39253;2.17239;148.1976
26345650;NA;"Entire place";41.41597;2.14212;NA
