"type","longitude","latitude"
"tourism",2.0540118,41.370117
"tourism",2.17644335203087,41.3832764325152
"tourism",2.17750689521411,41.384268542142
"tourism",2.11905874544792,41.3892952309838
"tourism",2.11942686413641,41.3893043478924
"tourism",2.16139978162388,41.3966643081739
"tourism",2.0556958,41.3781852
"tourism",2.0557005,41.3782401
"tourism",2.1538787,41.4152262
"tourism",2.0997915828162,41.4197602155297
"tourism",2.1606418,41.3972147
"tourism",2.12410857035043,41.4184115185812
"tourism",2.18867428675446,41.3850340335963
"tourism",2.1657326,41.4067333
"tourism",2.1913116033545,41.4331781056934
"tourism",2.15148132873735,41.4146868676521
"tourism",2.1730264,41.382674
"tourism",2.1726713,41.3815258
"tourism",2.15319853278176,41.4135654687413
"tourism",2.1855755,41.3988917
"tourism",2.1859682,41.3806173
"tourism",2.16512198165889,41.391213364401
"tourism",2.16524867891278,41.3911252879866
"tourism",2.14996302470332,41.3705513957394
"tourism",2.05771308254231,41.3772270412791
"tourism",2.05697057611573,41.3776921466875
"tourism",2.112686,41.3957409
"tourism",2.1817909,41.3869124
"tourism",2.1732989,41.3817824
"tourism",2.1681144,41.368995
"tourism",2.1631608,41.3671944
"tourism",2.19297418251252,41.3831415910838
"tourism",2.0875486,41.3280439
"tourism",2.1664828,41.3791633
"tourism",2.1758115,41.3846408
"tourism",2.1773177,41.3782466
"tourism",2.1272232,41.4090119
"tourism",2.17291044584107,41.3825983769481
"tourism",2.1416023,41.3983045
"tourism",2.1791209,41.3824211
"tourism",2.08612025522148,41.3783770574418
"tourism",2.1576206,41.3717797
"tourism",2.1837221,41.4022074
"tourism",2.1679348,41.3819359
"tourism",2.1679388,41.3819264
"tourism",2.1815639,41.3847271
"tourism",2.1694487,41.3815793
"historic",2.1616666666667,41.39158
"historic",2.16492,41.395277777778
"historic",2.17433,41.40369
