floor,size,rooms,bathrooms,latitude,longitude,showAddress,hasLift,num_bancos_500,num_starbucks_500,num_atractivos_500,num_buenasmigas_500,num_clubesnocturnos_500,num_mcdonalds_500,num_metro_500,num_parking_500,num_parkingbici_500,num_parques_500,num_santagloria_500,num_vivari_500,num_airbnbs_500,status_newdevelopment,status_renew,newDevelopment_True
0.07142857142857142,0.023952095808383235,0.025,0.1,41.3980816,2.1226452,0,1,0.1,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.05813953488372093,0.05813953488372093,0.6521739130434783,1.0,0.0,0.025347012673506336,0.0,0.0,0.0
0.0,0.05089820359281437,0.05,0.2,41.3843207,2.1844302,0,1,0.2,0.0,0.6764705882352942,0.0,0.1111111111111111,0.3333333333333333,0.07142857142857142,0.09302325581395349,0.09302325581395349,0.08695652173913043,0.0,0.0,0.4978877489438745,0.0,0.0,0.0
0.0,0.1497005988023952,0.125,0.5,41.4205346,2.1919546,0,1,0.06666666666666667,0.0,0.029411764705882353,0.0,0.0,0.0,0.07142857142857142,0.08139534883720931,0.08139534883720931,0.30434782608695654,0.0,0.0,0.03922751961375981,0.0,0.0,0.0
0.0,0.040119760479041915,0.05,0.1,41.411444,2.1561889,0,1,0.2,0.0,0.20588235294117646,0.0,0.1111111111111111,0.0,0.0,0.08139534883720931,0.08139534883720931,0.08695652173913043,0.0,0.0,0.07362703681351841,0.0,0.0,0.0
0.21428571428571427,0.02035928143712575,0.05,0.1,41.3738333,2.1564574,0,1,0.06666666666666667,0.0,0.11764705882352941,0.3333333333333333,0.2222222222222222,0.0,0.023809523809523808,0.11627906976744186,0.11627906976744186,0.21739130434782608,0.0,0.0,0.2975256487628244,0.0,0.0,0.0
0.0,0.04730538922155689,0.05,0.1,41.38308,2.1817806,0,1,0.3,0.3333333333333333,0.7058823529411765,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.07142857142857142,0.08139534883720931,0.08139534883720931,0.13043478260869565,0.0,0.2,0.7060953530476766,0.0,0.0,0.0
0.0,0.08622754491017964,0.075,0.3,41.399547,2.1475543,0,0,0.4,0.0,0.0,0.0,0.2222222222222222,0.0,0.09523809523809523,0.5581395348837209,0.5581395348837209,0.13043478260869565,0.0,0.0,0.19674109837054918,0.0,0.0,0.0
0.0,0.08922155688622754,0.05,0.3,41.4086344,2.1454629,1,1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.046511627906976744,0.046511627906976744,0.5217391304347826,0.0,0.0,0.11647555823777912,0.0,0.0,0.0
0.14285714285714285,0.023952095808383235,0.025,0.1,41.3843029,2.1758145,0,0,0.6333333333333333,0.5,0.9117647058823529,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.046511627906976744,0.046511627906976744,0.13043478260869565,0.0,0.2,0.9523234761617381,0.0,0.0,0.0
0.0,0.08083832335329341,0.1,0.2,41.3969888,2.1337634,1,1,0.1,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.046511627906976744,0.046511627906976744,0.43478260869565216,0.0,0.0,0.03198551599275799,0.0,0.0,0.0
0.0,0.07784431137724551,0.075,0.2,41.3846882,2.1792364,0,0,0.5333333333333333,0.3333333333333333,0.8235294117647058,0.3333333333333333,0.1111111111111111,0.0,0.023809523809523808,0.03488372093023256,0.03488372093023256,0.17391304347826086,0.0,0.2,0.872057936028968,0.0,0.0,0.0
0.0,0.11377245508982035,0.075,0.1,41.3752458,2.1156025,0,1,0.26666666666666666,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.09523809523809523,0.03488372093023256,0.03488372093023256,0.6086956521739131,0.0,0.0,0.016898008449004225,0.0,0.0,0.0
0.0,0.03053892215568862,0.025,0.1,41.4109915,2.1550149,0,0,0.2,0.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.06976744186046512,0.06976744186046512,0.043478260869565216,0.0,0.0,0.08026554013277007,0.0,0.0,0.0
0.2857142857142857,0.05748502994011976,0.05,0.2,41.3924575,2.1578093,0,1,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.3372093023255814,0.3372093023255814,0.17391304347826086,0.0,0.2,0.4659022329511165,0.0,0.0,0.0
0.0,0.0688622754491018,0.05,0.2,41.3959264,2.1648342,0,0,0.6666666666666666,0.3333333333333333,0.2647058823529412,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.21428571428571427,0.09302325581395349,0.09302325581395349,0.17391304347826086,0.5,0.4,0.43934821967410986,0.0,0.0,0.0
0.0,0.1437125748502994,0.125,0.3,41.394535,2.1557992,0,1,0.7333333333333333,0.3333333333333333,0.08823529411764706,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.07142857142857142,0.6744186046511628,0.6744186046511628,0.08695652173913043,0.0,0.0,0.37779118889559443,0.0,0.0,0.0
0.0,0.038922155688622756,0.025,0.1,41.4010652,2.1692976,1,0,0.5333333333333333,0.16666666666666666,0.11764705882352941,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.047619047619047616,0.16279069767441862,0.16279069767441862,0.34782608695652173,0.5,0.4,0.41822570911285456,0.0,0.0,0.0
0.0,0.0562874251497006,0.05,0.2,41.4039483,2.1495402,0,0,0.16666666666666666,0.0,0.029411764705882353,0.0,0.1111111111111111,0.3333333333333333,0.09523809523809523,0.08139534883720931,0.08139534883720931,0.043478260869565216,0.0,0.0,0.23234761617380809,0.0,0.0,0.0
0.0,0.038922155688622756,0.05,0.1,41.3829168,2.166404,0,0,0.26666666666666666,0.5,0.3235294117647059,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.09523809523809523,0.08139534883720931,0.08139534883720931,0.30434782608695654,0.0,0.0,0.7537718768859385,0.0,0.0,0.0
0.0,0.04431137724550898,0.1,0.1,41.404076,2.1769599,0,1,0.3333333333333333,0.16666666666666666,0.11764705882352941,0.3333333333333333,0.0,0.3333333333333333,0.07142857142857142,0.16279069767441862,0.16279069767441862,0.30434782608695654,0.0,0.6,0.5461677730838865,0.0,0.0,0.0
0.0,0.07964071856287425,0.05,0.1,41.3931418,2.1486047,0,0,0.7666666666666667,0.0,0.058823529411764705,0.3333333333333333,0.8888888888888888,0.6666666666666666,0.047619047619047616,0.5348837209302325,0.5348837209302325,0.13043478260869565,0.0,0.2,0.2504526252263126,0.0,0.0,0.0
0.07142857142857142,0.041916167664670656,0.075,0.1,41.4039905,2.1593495,1,1,0.2,0.0,0.029411764705882353,0.0,0.2222222222222222,0.0,0.023809523809523808,0.16279069767441862,0.16279069767441862,0.08695652173913043,0.0,0.2,0.3258901629450815,0.0,0.0,0.0
0.21428571428571427,0.0658682634730539,0.075,0.2,41.3786655,2.1717547,1,0,0.36666666666666664,0.0,0.5588235294117647,0.0,0.6666666666666666,0.3333333333333333,0.11904761904761904,0.11627906976744186,0.11627906976744186,0.30434782608695654,0.0,0.0,0.7809293904646952,0.0,0.0,0.0
0.0,0.05389221556886228,0.075,0.2,41.3963243,2.1641782,0,0,0.6666666666666666,0.3333333333333333,0.20588235294117646,0.6666666666666666,0.1111111111111111,0.0,0.14285714285714285,0.11627906976744186,0.11627906976744186,0.17391304347826086,0.5,0.4,0.4405552202776101,0.0,0.0,0.0
0.0,0.0658682634730539,0.075,0.2,41.3969339,2.1731473,0,1,0.5666666666666667,0.0,0.08823529411764706,0.0,0.0,0.0,0.047619047619047616,0.09302325581395349,0.09302325581395349,0.21739130434782608,0.5,0.8,0.5226312613156306,0.0,0.0,0.0
0.42857142857142855,0.06287425149700598,0.05,0.1,41.40425,2.1398778,1,1,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.10465116279069768,0.10465116279069768,0.17391304347826086,0.5,0.0,0.12975256487628245,0.0,0.0,0.0
0.0,0.045508982035928146,0.05,0.2,41.376149,2.1593105,0,1,0.2,0.0,0.058823529411764705,0.3333333333333333,0.2222222222222222,0.0,0.023809523809523808,0.13953488372093023,0.13953488372093023,0.21739130434782608,0.0,0.2,0.5147857573928787,0.0,0.0,0.0
0.14285714285714285,0.022754491017964073,0.05,0.1,41.3828015,2.1836048,0,1,0.23333333333333334,0.0,0.47058823529411764,0.0,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.08139534883720931,0.08139534883720931,0.13043478260869565,0.0,0.0,0.5805672902836452,0.0,0.0,0.0
0.0,0.12934131736526946,0.125,0.3,41.3987919,2.1223996,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.046511627906976744,0.046511627906976744,0.5652173913043478,1.0,0.0,0.02595051297525649,0.0,0.0,0.0
0.0,0.0658682634730539,0.075,0.3,41.3851486,2.1657692,1,0,0.4,0.6666666666666666,0.3235294117647059,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.30952380952380953,0.06976744186046512,0.06976744186046512,0.2608695652173913,0.0,0.2,0.6300543150271575,0.0,0.0,0.0
0.0,0.031137724550898204,0.025,0.1,41.3944073,2.1446217,1,1,0.9333333333333333,0.0,0.029411764705882353,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.07142857142857142,0.2558139534883721,0.2558139534883721,0.21739130434782608,0.0,0.2,0.1780325890162945,0.0,0.0,0.0
0.07142857142857142,0.04790419161676647,0.05,0.1,41.407431,2.1891326,0,0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.05813953488372093,0.05813953488372093,0.4782608695652174,0.0,0.0,0.08931804465902234,0.0,0.0,0.0
0.14285714285714285,0.023952095808383235,0.025,0.1,41.3807393,2.176239,0,0,0.4666666666666667,0.16666666666666666,0.8823529411764706,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.07142857142857142,0.08139534883720931,0.08139534883720931,0.13043478260869565,0.0,0.0,0.8883524441762221,0.0,0.0,0.0
0.0,0.046706586826347304,0.05,0.1,41.3970741,2.1500588,0,1,0.7,0.0,0.058823529411764705,0.3333333333333333,0.7777777777777778,0.0,0.023809523809523808,0.8953488372093024,0.8953488372093024,0.08695652173913043,0.0,0.0,0.25226312613156304,0.0,0.0,0.0
0.0,0.07065868263473053,0.075,0.2,41.3979172,2.1632868,0,0,0.6333333333333333,0.16666666666666666,0.20588235294117646,0.3333333333333333,0.1111111111111111,0.0,0.07142857142857142,0.18604651162790697,0.18604651162790697,0.13043478260869565,0.0,0.6,0.452021726010863,0.0,0.0,0.0
0.0,0.038922155688622756,0.05,0.1,41.4023169,2.1978748,0,0,0.3,0.0,0.058823529411764705,0.0,0.1111111111111111,0.0,0.09523809523809523,0.03488372093023256,0.03488372093023256,0.5652173913043478,0.0,0.0,0.09656004828002414,0.0,0.0,0.0
0.0,0.041916167664670656,0.05,0.1,41.3947652,2.1685871,0,1,0.6333333333333333,0.16666666666666666,0.20588235294117646,0.0,0.0,0.3333333333333333,0.5476190476190477,0.13953488372093023,0.13953488372093023,0.17391304347826086,0.5,0.2,0.5045262522631261,0.0,0.0,0.0
0.07142857142857142,0.0281437125748503,0.05,0.1,41.3793962,2.1771943,0,1,0.4,0.16666666666666666,0.5882352941176471,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.047619047619047616,0.08139534883720931,0.08139534883720931,0.043478260869565216,0.0,0.0,0.7314423657211828,0.0,0.0,0.0
0.07142857142857142,0.03952095808383234,0.05,0.1,41.3893788,2.1829245,0,1,0.1,0.0,0.47058823529411764,0.0,0.0,0.0,0.07142857142857142,0.08139534883720931,0.08139534883720931,0.13043478260869565,0.0,0.2,0.35425467712733855,0.0,0.0,0.0
0.0,0.05808383233532934,0.05,0.2,41.3844415,2.1273525,0,0,0.36666666666666664,0.16666666666666666,0.029411764705882353,0.0,0.0,0.0,0.09523809523809523,0.12790697674418605,0.12790697674418605,0.34782608695652173,0.5,0.4,0.06517803258901629,0.0,0.0,0.0
0.5,0.04790419161676647,0.05,0.2,41.3536554,2.1434868,0,1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.05813953488372093,0.05813953488372093,0.21739130434782608,0.0,0.0,0.0030175015087507543,1.0,0.0,1.0
0.35714285714285715,0.02694610778443114,0.025,0.1,41.3762928,2.1500124,0,1,0.26666666666666666,0.0,0.08823529411764706,0.3333333333333333,0.1111111111111111,0.0,0.07142857142857142,0.06976744186046512,0.06976744186046512,0.13043478260869565,0.0,0.4,0.29631864815932407,0.0,0.0,0.0
0.0,0.1407185628742515,0.1,0.4,41.3877175,2.1262523,0,0,0.5333333333333333,0.3333333333333333,0.029411764705882353,0.0,0.0,0.3333333333333333,0.11904761904761904,0.1511627906976744,0.1511627906976744,0.43478260869565216,0.5,0.2,0.03500301750150875,0.0,0.0,0.0
0.0,0.040119760479041915,0.025,0.1,41.3935749,2.1220255,0,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.6086956521739131,0.5,0.0,0.030175015087507542,0.0,0.0,0.0
0.0,0.04251497005988024,0.05,0.1,41.3845573,2.1659156,0,1,0.36666666666666664,0.6666666666666666,0.29411764705882354,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.30952380952380953,0.08139534883720931,0.08139534883720931,0.30434782608695654,0.0,0.2,0.6722993361496681,0.0,0.0,0.0
0.0,0.1347305389221557,0.125,0.3,41.4248874,2.1486971,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.08139534883720931,0.08139534883720931,0.13043478260869565,0.0,0.0,0.028364514182257092,0.0,0.0,0.0
0.0,0.10778443113772455,0.1,0.3,41.3869844,2.1243108,0,0,0.5666666666666667,0.16666666666666666,0.058823529411764705,0.0,0.0,0.0,0.11904761904761904,0.1511627906976744,0.1511627906976744,0.4782608695652174,0.5,0.2,0.022329511164755584,0.0,0.0,0.0
0.21428571428571427,0.03293413173652695,0.025,0.1,41.3813161,2.1922682,0,0,0.13333333333333333,0.0,0.11764705882352941,0.0,0.1111111111111111,0.0,0.0,0.08139534883720931,0.08139534883720931,0.08695652173913043,0.0,0.0,0.203983101991551,0.0,0.0,0.0
0.07142857142857142,0.023952095808383235,0.025,0.1,41.3722905,2.156063,0,0,0.06666666666666667,0.0,0.17647058823529413,0.0,0.2222222222222222,0.0,0.023809523809523808,0.09302325581395349,0.09302325581395349,0.17391304347826086,0.0,0.0,0.20036210018105008,0.0,0.0,0.0
0.0,0.033532934131736525,0.05,0.2,41.3867693,2.1728665,0,1,0.6666666666666666,0.8333333333333334,0.5294117647058824,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.06976744186046512,0.06976744186046512,0.21739130434782608,0.0,0.6,0.7036813518406759,0.0,0.0,0.0
0.0,0.07784431137724551,0.05,0.2,41.3912456,2.1655825,0,0,0.5666666666666667,0.5,0.38235294117647056,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.13953488372093023,0.13953488372093023,0.21739130434782608,0.5,0.0,0.5419432709716355,0.0,0.0,0.0
0.0,0.059880239520958084,0.1,0.1,41.4256831,2.1481038,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.11627906976744186,0.11627906976744186,0.13043478260869565,0.0,0.0,0.022933011466505733,0.0,0.0,0.0
0.2857142857142857,0.04491017964071856,0.075,0.2,41.3969964,2.1802307,0,1,0.36666666666666664,0.0,0.029411764705882353,0.0,0.1111111111111111,0.0,0.047619047619047616,0.16279069767441862,0.16279069767441862,0.2608695652173913,0.0,0.8,0.3452021726010863,0.0,0.0,0.0
0.21428571428571427,0.020958083832335328,0.0,0.1,41.3768317,2.1746875,0,1,0.03333333333333333,0.0,0.17647058823529413,0.0,0.6666666666666666,0.3333333333333333,0.09523809523809523,0.11627906976744186,0.11627906976744186,0.13043478260869565,0.0,0.0,0.547978273989137,0.0,0.0,0.0
0.2857142857142857,0.03293413173652695,0.025,0.1,41.3817286,2.1509443,0,1,0.23333333333333334,0.0,0.029411764705882353,0.0,0.4444444444444444,0.0,0.023809523809523808,0.05813953488372093,0.05813953488372093,0.17391304347826086,0.0,0.2,0.38080869040434523,0.0,0.0,0.0
0.07142857142857142,0.0688622754491018,0.1,0.2,41.3929369,2.1659247,0,1,0.7,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.0,0.3333333333333333,0.6904761904761905,0.11627906976744186,0.11627906976744186,0.13043478260869565,0.5,0.0,0.528062764031382,0.0,0.0,0.0
0.0,0.07784431137724551,0.075,0.2,41.3836295,2.1797366,0,0,0.4666666666666667,0.3333333333333333,0.7941176470588235,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.047619047619047616,0.06976744186046512,0.06976744186046512,0.17391304347826086,0.0,0.2,0.8792999396499698,0.0,0.0,0.0
0.14285714285714285,0.029940119760479042,0.025,0.1,41.3826996,2.1660792,0,0,0.16666666666666666,0.5,0.3235294117647059,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.09523809523809523,0.10465116279069768,0.10465116279069768,0.30434782608695654,0.0,0.0,0.7622208811104405,0.0,0.0,0.0
0.0,0.0658682634730539,0.125,0.2,41.4049879,2.1491297,0,0,0.23333333333333334,0.0,0.029411764705882353,0.0,0.0,0.0,0.09523809523809523,0.08139534883720931,0.08139534883720931,0.13043478260869565,0.0,0.0,0.2100181050090525,0.0,0.0,0.0
0.21428571428571427,0.01437125748502994,0.0,0.1,41.3847135,2.1813603,0,0,0.3333333333333333,0.3333333333333333,0.7058823529411765,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.07142857142857142,0.08139534883720931,0.08139534883720931,0.17391304347826086,0.0,0.2,0.7145443572721787,0.0,0.0,0.0
0.42857142857142855,0.059880239520958084,0.075,0.1,41.4191244,2.2011277,0,1,0.16666666666666666,0.0,0.029411764705882353,0.0,0.0,0.0,0.07142857142857142,0.13953488372093023,0.13953488372093023,0.5217391304347826,0.0,0.0,0.04646952323476162,0.0,0.0,0.0
0.0,0.038922155688622756,0.05,0.1,41.3820386,2.1854093,0,0,0.3,0.0,0.4117647058823529,0.0,0.2222222222222222,0.3333333333333333,0.047619047619047616,0.10465116279069768,0.10465116279069768,0.17391304347826086,0.0,0.0,0.4375377187688594,0.0,0.0,0.0
0.07142857142857142,0.041916167664670656,0.05,0.1,41.4315935,2.1573225,1,0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.06976744186046512,0.06976744186046512,0.13043478260869565,0.0,0.2,0.010863005431502716,0.0,0.0,0.0
0.07142857142857142,0.0281437125748503,0.05,0.1,41.3720693,2.1643651,1,1,0.3,0.0,0.058823529411764705,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.047619047619047616,0.023255813953488372,0.023255813953488372,0.21739130434782608,0.0,0.2,0.4212432106216053,0.0,0.0,0.0
0.07142857142857142,0.023952095808383235,0.0,0.1,41.3817328,2.1748187,0,0,0.5666666666666667,0.5,0.9411764705882353,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.047619047619047616,0.06976744186046512,0.06976744186046512,0.2608695652173913,0.0,0.0,0.9553409776704889,0.0,0.0,0.0
0.42857142857142855,0.023952095808383235,0.025,0.1,41.3815584,2.1557031,0,1,0.3333333333333333,0.0,0.0,0.0,0.5555555555555556,0.0,0.047619047619047616,0.09302325581395349,0.09302325581395349,0.2608695652173913,0.0,0.2,0.5383222691611346,0.0,0.0,0.0
0.07142857142857142,0.029940119760479042,0.05,0.1,41.3854208,2.1738815,0,0,0.6666666666666666,0.6666666666666666,0.8235294117647058,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.35714285714285715,0.05813953488372093,0.05813953488372093,0.17391304347826086,0.0,0.2,0.7712733856366928,0.0,0.0,0.0
0.0,0.06287425149700598,0.075,0.2,41.3953769,2.123194,0,1,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.05813953488372093,0.05813953488372093,0.5217391304347826,0.5,0.0,0.026554013277006638,0.0,0.0,0.0
0.0,0.19161676646706588,0.125,0.6,41.3970273,2.14956,0,0,0.7,0.0,0.058823529411764705,0.3333333333333333,0.7777777777777778,0.0,0.047619047619047616,0.872093023255814,0.872093023255814,0.08695652173913043,0.0,0.0,0.235968617984309,0.0,0.0,0.0
0.07142857142857142,0.043712574850299404,0.05,0.1,41.384697,2.165718,0,0,0.36666666666666664,0.6666666666666666,0.29411764705882354,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.30952380952380953,0.08139534883720931,0.08139534883720931,0.30434782608695654,0.0,0.2,0.6590223295111648,0.0,0.0,0.0
0.2857142857142857,0.0281437125748503,0.025,0.1,41.3781605,2.1799085,0,1,0.03333333333333333,0.16666666666666666,0.23529411764705882,0.0,0.6666666666666666,0.3333333333333333,0.023809523809523808,0.08139534883720931,0.08139534883720931,0.08695652173913043,0.0,0.0,0.4508147254073627,0.0,0.0,0.0
0.0,0.05389221556886228,0.1,0.2,41.3811159,2.1726631,0,0,0.4666666666666667,0.3333333333333333,0.8235294117647058,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.023809523809523808,0.06976744186046512,0.06976744186046512,0.30434782608695654,0.0,0.0,0.8762824381412191,0.0,0.0,0.0
0.0,0.0718562874251497,0.075,0.2,41.3870219,2.1958176,0,0,0.06666666666666667,0.0,0.38235294117647056,0.0,0.1111111111111111,0.0,0.07142857142857142,0.12790697674418605,0.12790697674418605,0.43478260869565216,0.0,0.0,0.03379601689800845,0.0,0.0,0.0
0.0,0.04610778443113772,0.075,0.1,41.4144254,2.1725196,0,1,0.03333333333333333,0.0,0.058823529411764705,0.0,0.0,0.0,0.023809523809523808,0.10465116279069768,0.10465116279069768,0.13043478260869565,0.0,0.2,0.0971635485817743,0.0,0.0,0.0
0.42857142857142855,0.024550898203592814,0.025,0.1,41.396233,2.1421472,1,1,0.6666666666666666,0.0,0.029411764705882353,0.0,0.1111111111111111,0.0,0.07142857142857142,0.10465116279069768,0.10465116279069768,0.21739130434782608,0.0,0.0,0.1327700663850332,0.0,0.0,0.0
0.14285714285714285,0.038922155688622756,0.025,0.1,41.3923334,2.1747403,0,1,0.4666666666666667,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.1111111111111111,0.0,0.09523809523809523,0.16279069767441862,0.16279069767441862,0.17391304347826086,0.0,0.4,0.5944477972238986,0.0,0.0,0.0
0.14285714285714285,0.04491017964071856,0.05,0.1,41.4112762,2.1388696,0,1,0.16666666666666666,0.0,0.029411764705882353,0.3333333333333333,0.0,0.0,0.11904761904761904,0.10465116279069768,0.10465116279069768,0.4782608695652174,0.0,0.2,0.04284852142426071,0.0,0.0,0.0
0.0,0.07305389221556886,0.075,0.2,41.4002385,2.1479008,0,1,0.4,0.0,0.029411764705882353,0.0,0.1111111111111111,0.3333333333333333,0.11904761904761904,0.4418604651162791,0.4418604651162791,0.13043478260869565,0.0,0.0,0.203983101991551,0.0,0.0,0.0
0.0,0.05029940119760479,0.05,0.2,41.3873564,2.1660732,1,0,0.5,0.6666666666666666,0.29411764705882354,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.8571428571428571,0.10465116279069768,0.10465116279069768,0.21739130434782608,0.0,0.0,0.5902232951116475,0.0,0.0,0.0
0.0,0.12035928143712575,0.1,0.3,41.4053073,2.1294952,0,0,0.3,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.12790697674418605,0.12790697674418605,0.17391304347826086,0.5,0.0,0.013277006638503319,0.0,0.0,0.0
0.0,0.04491017964071856,0.075,0.2,41.4027984,2.1403513,0,1,0.3,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.09302325581395349,0.09302325581395349,0.17391304347826086,0.5,0.0,0.14061557030778515,0.0,0.0,0.0
0.42857142857142855,0.02874251497005988,0.0,0.1,41.3869442,2.1734084,1,0,0.6333333333333333,0.8333333333333334,0.5588235294117647,1.0,0.3333333333333333,0.6666666666666666,0.30952380952380953,0.06976744186046512,0.06976744186046512,0.21739130434782608,0.0,0.6,0.6910078455039228,0.0,0.0,0.0
0.0,0.04790419161676647,0.05,0.2,41.4041743,2.1603416,0,0,0.3,0.0,0.029411764705882353,0.0,0.2222222222222222,0.0,0.023809523809523808,0.16279069767441862,0.16279069767441862,0.17391304347826086,0.0,0.2,0.31502715751357874,0.0,0.0,0.0
