"amenity","longitude","latitude"
"bank",2.2156586,41.4078627
"bank",2.1840905,41.4097775
"bank",2.1838015,41.4099959
"bank",2.1823197,41.4108227
"bank",2.1796358,41.4149876
"bank",2.1704184,41.4094757
"bank",2.1746314,41.4074395
"bank",2.1819356,41.4146768
"bank",2.1872106,41.4131913
"bank",2.1872015,41.413481
"bank",2.2152929,41.4324989
"bank",2.199477,41.4185109
"bank",2.1996749,41.4186578
"bank",2.2233118,41.4410551
"bank",2.2177621,41.4326883
"bank",2.1732369,41.3822331
"bank",2.1521946,41.3970755
"bank",2.1877737,41.3936284
"bank",2.0779793,41.3601925
"bank",2.1314848,41.384823
"bank",2.1310698,41.3907748
"bank",2.1682126,41.3877767
"bank",2.1357022,41.3873117
"bank",2.1341101,41.4032038
"bank",2.1333819,41.4038894
"bank",2.1697167,41.4625894
"bank",2.1365588,41.3651827
"bank",2.2251271,41.438475
"bank",2.2191695,41.434424
"bank",2.1353987,41.3771402
"bank",2.1340291,41.3774031
"bank",2.1354431,41.3772865
"bank",2.1882451,41.3784619
"bank",2.2073116,41.4013472
"bank",2.1209921,41.3787728
"bank",2.1444944,41.3753389
"bank",2.1531755,41.3784267
"bank",2.1583877,41.3816041
"bank",2.1614782,41.3775472
"bank",2.1674086,41.3795246
"bank",2.1729011,41.381275
"bank",2.1264787,41.3670912
"bank",2.1383026,41.3703255
"bank",2.135894,41.3979804
"bank",2.1313101,41.3925699
"bank",2.137852,41.3940911
"bank",2.1407595,41.3929583
"bank",2.1347058,41.3908414
"bank",2.131334,41.3847085
"bank",2.1424225,41.3866377
"bank",2.1391287,41.3754721
"bank",2.1387204,41.3754335
"bank",2.1214087,41.3755705
"bank",2.120828,41.3747717
"bank",2.1257955,41.3725335
"bank",2.1454795,41.4025111
"bank",2.1466416,41.4012831
"bank",2.1446407,41.3980428
"bank",2.1349915,41.405579
"bank",2.1380585,41.4048592
"bank",2.1756413,41.3861261
"bank",2.2246688,41.4446108
"bank",2.1344148,41.375553
"bank",2.1825834,41.3829842
"bank",2.1355553,41.3759677
"bank",2.1764365,41.4469515
"bank",2.1911147,41.426081
"bank",2.1897877,41.4302381
"bank",2.1913031,41.4358713
"bank",2.1900325,41.4299281
"bank",2.2018484,41.4466174
"bank",2.1679947,41.4275791
"bank",2.1078212,41.3517301
"bank",2.1872463,41.4155233
"bank",2.1603408,41.4085271
"bank",2.1262826,41.3917866
"bank",2.1514139,41.3942144
"bank",2.1822608,41.407188
"bank",2.1769881,41.3850741
"bank",2.2021158,41.4203718
"bank",2.2093811,41.4507061
"bank",2.0737738,41.353478
"bank",2.1698526,41.3995919
"bank",2.1692352,41.3993008
"bank",2.1386554,41.3704872
"bank",2.1394858,41.3710159
"bank",2.1403605,41.3901896
"bank",2.1498358,41.392583
"bank",2.1586297,41.394815
"bank",2.226606,41.4415417
"bank",2.1657139,41.3919407
"bank",2.1372363,41.3852258
"bank",2.1336714,41.3842572
"bank",2.1370902,41.3848325
"bank",2.1739878,41.4094903
"bank",2.1344944,41.3873964
"bank",2.2235744,41.4422067
"bank",2.2244259,41.4429264
"bank",2.2216171,41.4413986
"bank",2.1401857,41.3590789
"bank",2.1410264,41.3905849
"bank",2.2221512,41.4397786
"bank",2.1412507,41.3575416
"bank",2.1327421,41.3755918
"bank",2.1370107,41.3633543
"bank",2.1353085,41.3870768
"bank",2.1396279,41.360293
"bank",2.2170336,41.4419121
"bank",2.2180763,41.4373211
"bank",2.1328275,41.3856966
"bank",2.1280237,41.3756605
"bank",2.127517,41.3754685
"bank",2.1382707,41.3605103
"bank",2.1270856,41.3844033
"bank",2.20367993040625,41.442982186607
"bank",2.1287652,41.3894001
"bank",2.1535018,41.3984831
"bank",2.1296176,41.3854244
"bank",2.1293568,41.3837259
"bank",2.1394946,41.3754503
"bank",2.174339,41.4461074
"bank",2.1961029,41.4048069
"bank",2.1839915,41.428353
"bank",2.12360354218256,41.3748216965317
"bank",2.126725,41.357388
"bank",2.1678768,41.3846859
"bank",2.1465667,41.401221
"bank",2.1581332,41.4016199
"bank",2.1199295,41.3755808
"bank",2.1274258,41.3782516
"bank",2.1465582,41.4037562
"bank",2.1268367,41.3876376
"bank",2.1714197,41.3865873
"bank",2.1665367,41.3884918
"bank",2.1682922,41.3870545
"bank",2.1685381,41.3869232
"bank",2.1663478,41.3905849
"bank",2.1651222,41.3895639
"bank",2.1637704,41.3906521
"bank",2.16988,41.3922
"bank",2.17434,41.3869
"bank",2.1654145,41.3922381
"bank",2.142678,41.3927382
"bank",2.14248,41.3927
"bank",2.14463,41.3933
"bank",2.17245,41.4011
"bank",2.1569728,41.3955819
"bank",2.138552,41.3752518
"bank",2.1375321,41.3751939
"bank",2.1644157,41.3949947
"bank",2.1186216,41.3734778
"bank",2.1274487,41.3672089
"bank",2.130231,41.3681933
"bank",2.1263761,41.3647334
"bank",2.1267026,41.3625656
"bank",2.1232395,41.3664032
"bank",2.1194584,41.365737
"bank",2.1690022,41.4039386
"bank",2.1111077,41.3522578
"bank",2.1113682,41.3522752
"bank",2.1238931,41.375541
"bank",2.126472,41.3754947
"bank",2.058224,41.3763332
"bank",2.1935086,41.3966255
"bank",2.1558912,41.3890519
"bank",2.1428724,41.4217311
"bank",2.125222,41.3912703
"bank",2.1536648,41.3962812
"bank",2.1636797,41.3907067
"bank",2.1502602,41.420175
"bank",2.149522,41.3961982
"bank",2.1561869,41.4244572
"bank",2.156336,41.4274417
"bank",2.1667288,41.3920236
"bank",2.1499046,41.3943546
"bank",2.1721215,41.3809545
"bank",2.1554154,41.3950295
"bank",2.1872304,41.3934278
"bank",2.1444984,41.3784859
"bank",2.1542666,41.3976964
"bank",2.1560984,41.3954213
"bank",2.1506665,41.3828686
"bank",2.1513144,41.3834431
"bank",2.1452418,41.3788451
"bank",2.1520056,41.3960415
"bank",2.1763556,41.4400118
"bank",2.1901568,41.4339839
"bank",2.1246281,41.388812
"bank",2.1264572,41.388674
"bank",2.1746157,41.3868589
"bank",2.1334257,41.3653709
"bank",2.1522637,41.3992445
"bank",2.146062,41.3913868
"bank",2.1480593,41.3933299
"bank",2.1497131,41.3944079
"bank",2.1503766,41.3949251
"bank",2.1496132,41.3943463
"bank",2.1449757,41.3854213
"bank",2.14582,41.3763731
"bank",2.1454494,41.3786904
"bank",2.1453959,41.3934944
"bank",2.1451903,41.3925897
"bank",2.1615456,41.3967861
"bank",2.1515726,41.387053
"bank",2.1414449,41.3915215
"bank",2.1475248,41.3949794
"bank",2.1426407,41.399452
"bank",2.1393035,41.4015973
"bank",2.1415033,41.3999646
"bank",2.1378703,41.4030474
"bank",2.1359331,41.4044179
"bank",2.146059,41.3913722
"bank",2.0922262,41.3224633
"bank",2.1690109,41.3816353
"bank",2.147574,41.392981
"bank",2.0734081,41.3616825
"bank",2.0743989,41.3632998
"bank",2.1678578,41.3954341
"bank",2.1650373,41.3961561
