"osm_id","name","amenity","longitude","latitude","type","tipo_de_servicio"
"10000259337","Lola Bar","bar",2.1458606,41.3729431,"amenity","Alimentos y Bebidas"
"10001947681","Centre Salut Integral","clinic",2.1002691,41.3712264,"amenity","Salud"
"10002238062","Font de la Torre del Bisbe","watering_place",2.0678627,41.405548,"amenity","Otros Servicios"
"10002238067","Font de Can Parellada","watering_place",2.0619628,41.4003156,"amenity","Otros Servicios"
"10002238117",NA,"vending_machine",2.1855392,41.4080216,"amenity","Otros Servicios"
"10002382317",NA,"vending_machine",2.1910422,41.4092025,"amenity","Otros Servicios"
"10003698936",NA,"fast_food",2.1844098,41.3765611,"amenity","Alimentos y Bebidas"
"10004052722","Farmàcia Ventura","pharmacy",2.1509481,41.3846129,"amenity","Salud"
"10004052757","Sant Jordi","bar",2.1508458,41.3848053,"amenity","Alimentos y Bebidas"
"10004052758","L'escale","bar",2.1508471,41.3847369,"amenity","Alimentos y Bebidas"
"10004052759",NA,"parking",2.1517511,41.3844672,"amenity","Transporte"
"10004052760","Restaurant Bona Sort","pub",2.1519061,41.3845431,"amenity","Alimentos y Bebidas"
"10004052762","Bar Cheer's Roma","pub",2.1521703,41.3846412,"amenity","Alimentos y Bebidas"
"10004052764","Rollo","pub",2.1524763,41.3847721,"amenity","Alimentos y Bebidas"
"10004052766","Cafe Daurada","cafe",2.1519454,41.3852727,"amenity","Alimentos y Bebidas"
"10004052767","Master.D","prep_school",2.1518966,41.3853178,"amenity","Educación"
"10004052770",NA,"bench",2.1519264,41.385341,"amenity","Espacios Públicos"
"10004052771",NA,"bench",2.1520672,41.3852386,"amenity","Espacios Públicos"
"10004052772",NA,"bench",2.1521842,41.3851509,"amenity","Espacios Públicos"
"10004052773",NA,"bench",2.1523224,41.3850375,"amenity","Espacios Públicos"
"10004052774",NA,"bench",2.151933,41.3843191,"amenity","Espacios Públicos"
"10004052775",NA,"bench",2.1517031,41.3841737,"amenity","Espacios Públicos"
"10004052776",NA,"bench",2.1518151,41.3842373,"amenity","Espacios Públicos"
"10004052777",NA,"bench",2.1517009,41.3841173,"amenity","Espacios Públicos"
"10004542427","Thai Spicy","restaurant",2.152533,41.3851314,"amenity","Alimentos y Bebidas"
"1000463296","Vadebike","bicycle_parking",2.15153221333653,41.3942076309831,"amenity","Otros Servicios"
"10004681427","Cervecería Berlín","cafe",2.128628,41.3881798,"amenity","Alimentos y Bebidas"
"10005044179","Rey De Ali Baba","fast_food",2.0891509,41.32241,"amenity","Alimentos y Bebidas"
"10005694219",NA,"vending_machine",2.1853328,41.4148267,"amenity","Otros Servicios"
"1000573382","Marisquería Mare Nostrum","restaurant",2.077528,41.3611496,"amenity","Alimentos y Bebidas"
"10005802317",NA,"vending_machine",2.1823067,41.4172888,"amenity","Otros Servicios"
"10005802518",NA,"vending_machine",2.1792592,41.4141597,"amenity","Otros Servicios"
"10005861118",NA,"vending_machine",2.1775284,41.4123169,"amenity","Otros Servicios"
"10005861319",NA,"vending_machine",2.1667235,41.4083387,"amenity","Otros Servicios"
"10005876220",NA,"bench",2.1672473,41.408074,"amenity","Espacios Públicos"
"10005882218",NA,"bench",2.1666966,41.4084922,"amenity","Espacios Públicos"
"10006575269","Don Pelayo","gambling",2.1534547,41.386224,"amenity","Otros Servicios"
"10006575272","El Rincón del Ángel","restaurant",2.1532132,41.3863892,"amenity","Alimentos y Bebidas"
"10006575273","BBVA","bank",2.1531664,41.3865799,"amenity","Comercio y Finanzas"
"10006575279","Jijonenca","ice_cream",2.1545862,41.3862744,"amenity","Alimentos y Bebidas"
"10006575280","Pilar","restaurant",2.1544751,41.3861902,"amenity","Alimentos y Bebidas"
"10006575281","Open Swinger Club Barcelona","swingers club",2.1541514,41.3859529,"amenity","Otros Servicios"
"10006575282","O'Tubo","restaurant",2.1538618,41.3859088,"amenity","Alimentos y Bebidas"
"10006575284",NA,"bicycle_parking",2.1540544,41.385862,"amenity","Otros Servicios"
"10006575285",NA,"bicycle_parking",2.1548528,41.3865241,"amenity","Otros Servicios"
"10006930217",NA,"cafe",2.2019381,41.4038392,"amenity","Alimentos y Bebidas"
"1000726520",NA,"parking",2.15118037947532,41.3938390599039,"amenity","Transporte"
"1000726521",NA,"motorcycle_parking",2.15139468969667,41.3939990561287,"amenity","Otros Servicios"
"1000745146",NA,"parking",2.15055370088155,41.3934638989856,"amenity","Transporte"
"1000745147",NA,"motorcycle_parking",2.15064434088864,41.3934721278966,"amenity","Otros Servicios"
"1000745148",NA,"motorcycle_parking",2.15046247248211,41.3934721341282,"amenity","Otros Servicios"
"1000745149","88 - Londres 101","bicycle_rental",2.15081970051498,41.393567351289,"amenity","Transporte"
"1000745151",NA,"motorcycle_parking",2.15096474021622,41.3936795430912,"amenity","Otros Servicios"
"10008275818",NA,"bar",2.1791969,41.3808865,"amenity","Alimentos y Bebidas"
"1000916832",NA,"parking",2.19420423351004,41.461009716211,"amenity","Transporte"
"1000916833",NA,"parking",2.19407550914458,41.4609563593677,"amenity","Transporte"
"10009350142","Escaleta del Guinardó: Cuina de Mercat","restaurant",2.1654571,41.4149332,"amenity","Alimentos y Bebidas"
"1001065021","Llar d'Infants El Vuit","kindergarten",2.2068053911238,41.4269746905076,"amenity","Educación"
"1001065022","Casan infaltil El Drac","community_centre",2.20640242738738,41.4271594396053,"amenity","Educación"
"1001107276","Segura - Anoia",NA,2.140632,41.3624919,"bus_stop","Transporte"
"1001122131",NA,"bicycle_parking",2.1671948,41.380377,"amenity","Otros Servicios"
"10013041227",NA,"drinking_water",2.142473,41.3758777,"amenity","Servicios Públicos"
"10013041229","Lavicoca Bar de Vins","restaurant",2.1442653,41.3741277,"amenity","Alimentos y Bebidas"
"1001441857","Harmonia - Lírica",NA,2.1434425,41.4344779,"bus_stop","Transporte"
"10015224219",NA,"vending_machine",2.1981776,41.4068825,"amenity","Otros Servicios"
"10015234617",NA,"vending_machine",2.1999908,41.4053929,"amenity","Otros Servicios"
"10015281118",NA,"drinking_water",2.1579729,41.3678421,"amenity","Servicios Públicos"
"10015293821",NA,"bench",2.1554586,41.3680039,"amenity","Espacios Públicos"
"10015297118",NA,"bench",2.1554972,41.3680422,"amenity","Espacios Públicos"
"10015326218",NA,"bench",2.1554706,41.3666657,"amenity","Espacios Públicos"
"10015326317",NA,"bench",2.1555546,41.3666855,"amenity","Espacios Públicos"
"10015326418",NA,"bench",2.1572142,41.3675219,"amenity","Espacios Públicos"
"10015326618",NA,"bench",2.1567591,41.368178,"amenity","Espacios Públicos"
"10020485217",NA,"parking_entrance",2.1874179,41.4376003,"amenity","Transporte"
"10021337712",NA,"watering_place",2.1580059,41.3676358,"amenity","Otros Servicios"
"10021337713",NA,"water_point",2.1579287,41.3676064,"amenity","Servicios Públicos"
"10023384980","Babula Bar 1937","restaurant",2.1657443,41.393631,"amenity","Alimentos y Bebidas"
"10023575917",NA,"drinking_water",2.154095,41.3907737,"amenity","Servicios Públicos"
"10023593617",NA,"drinking_water",2.1576053,41.3880367,"amenity","Servicios Públicos"
"10023811117",NA,"vending_machine",2.1587363,41.387268,"amenity","Otros Servicios"
"10023811118",NA,"vending_machine",2.1594786,41.3866819,"amenity","Otros Servicios"
"1002408403",NA,"parking_entrance",2.18119069601434,41.4600178616442,"amenity","Transporte"
"1002427964",NA,"parking",2.17566602707059,41.4621296469014,"amenity","Transporte"
"10024814238","Cervecería Conde Drácula","restaurant",2.1772714,41.4410273,"amenity","Alimentos y Bebidas"
"1002753681",NA,"drinking_water",2.1498969,41.4064389,"amenity","Servicios Públicos"
"10028999654",NA,"bicycle_parking",2.1575205,41.3957019,"amenity","Otros Servicios"
"10031102493",NA,"bench",2.1576716,41.395901,"amenity","Espacios Públicos"
"10031102499",NA,"bench",2.1575015,41.3958583,"amenity","Espacios Públicos"
"10031102505",NA,"bench",2.1573056,41.3958092,"amenity","Espacios Públicos"
"10031197406",NA,"bench",2.1584482,41.3960959,"amenity","Espacios Públicos"
"10031197411",NA,"bench",2.158339,41.3960684,"amenity","Espacios Públicos"
"10031223121",NA,"bench",2.1581216,41.3960139,"amenity","Espacios Públicos"
"10031223144",NA,"bench",2.1577825,41.3959289,"amenity","Espacios Públicos"
"10031249920",NA,"bench",2.1585682,41.3961255,"amenity","Espacios Públicos"
"10031499510",NA,"waste_basket",2.1074023,41.3298176,"amenity","Servicios Públicos"
"10031499511",NA,"bench",2.1073639,41.3298712,"amenity","Espacios Públicos"
"10031891917",NA,"waste_basket",2.1119462,41.3243622,"amenity","Servicios Públicos"
"10031891918",NA,"waste_basket",2.1126597,41.3223655,"amenity","Servicios Públicos"
"10031891921",NA,"bench",2.1037577,41.3180864,"amenity","Espacios Públicos"
"10031891922",NA,"waste_basket",2.1035041,41.3184634,"amenity","Servicios Públicos"
"10031891923",NA,"waste_basket",2.1023284,41.3200032,"amenity","Servicios Públicos"
"10031892017",NA,"waste_basket",2.1124586,41.3236932,"amenity","Servicios Públicos"
"10031892018",NA,"waste_basket",2.1140711,41.3170703,"amenity","Servicios Públicos"
"10031892019",NA,"waste_basket",2.1031908,41.318929,"amenity","Servicios Públicos"
"10031892020",NA,"bench",2.1029169,41.319355,"amenity","Espacios Públicos"
"10031892021",NA,"waste_basket",2.1018193,41.3207662,"amenity","Servicios Públicos"
"10031892022",NA,"waste_basket",2.1015936,41.3212615,"amenity","Servicios Públicos"
"10031892117",NA,"waste_basket",2.1129292,41.322169,"amenity","Servicios Públicos"
"10031892217",NA,"waste_basket",2.1040478,41.3176065,"amenity","Servicios Públicos"
"10031892218",NA,"waste_basket",2.1020799,41.3203861,"amenity","Servicios Públicos"
"10031892219",NA,"drinking_water",2.1018313,41.3207462,"amenity","Servicios Públicos"
"10031892317",NA,"bench",2.1034953,41.318483,"amenity","Espacios Públicos"
"10031892318",NA,"bench",2.1031742,41.3189535,"amenity","Espacios Públicos"
"10031892319",NA,"bench",2.1026812,41.3196874,"amenity","Espacios Públicos"
"1003235985",NA,"shelter",2.1044353,41.4000281,"amenity","Espacios Públicos"
"10036523383",NA,"bench",2.1950251,41.392947,"amenity","Espacios Públicos"
"10038089223",NA,"drinking_water",2.1066967,41.3305637,"amenity","Servicios Públicos"
"10038089224",NA,"bicycle_parking",2.1066825,41.3305519,"amenity","Otros Servicios"
"10039389031",NA,"bench",2.1129075,41.3878444,"amenity","Espacios Públicos"
"10039389032",NA,"bench",2.1128539,41.3877919,"amenity","Espacios Públicos"
"10039656317",NA,"vending_machine",2.2007036,41.4134998,"amenity","Otros Servicios"
"10039656318",NA,"vending_machine",2.2082552,41.4191177,"amenity","Otros Servicios"
"10039656417",NA,"vending_machine",2.2039777,41.4160352,"amenity","Otros Servicios"
"10039656420",NA,"vending_machine",2.2070016,41.4209121,"amenity","Otros Servicios"
"10039660217",NA,"vending_machine",2.2097872,41.4225273,"amenity","Otros Servicios"
"10039704026",NA,"drinking_water",2.147697,41.4244134,"amenity","Servicios Públicos"
"10039721618",NA,"community_centre",2.2051375,41.4381773,"amenity","Educación"
"10039732418",NA,"pharmacy",2.206413,41.4376874,"amenity","Salud"
"10039732420",NA,"drinking_water",2.2058123,41.4360754,"amenity","Servicios Públicos"
"10039732421",NA,"clock",2.2046255,41.4355839,"amenity","Espacios Públicos"
"10039732422",NA,"drinking_water",2.2049467,41.4353916,"amenity","Servicios Públicos"
"10039741318",NA,"drinking_water",2.2067392,41.4361878,"amenity","Servicios Públicos"
"10039823217",NA,"bench",2.1868838,41.3869479,"amenity","Espacios Públicos"
"10039823218",NA,"waste_basket",2.18672,41.3870477,"amenity","Servicios Públicos"
"10039823317",NA,"bench",2.1869212,41.3869109,"amenity","Espacios Públicos"
"10039823417",NA,"bench",2.1869906,41.386866,"amenity","Espacios Públicos"
"10039872418","Consum","parking_entrance",2.1919349,41.4233158,"amenity","Transporte"
"10039893618",NA,"vending_machine",2.1912308,41.4221326,"amenity","Otros Servicios"
"10039895217",NA,"bench",2.1861361,41.3907998,"amenity","Espacios Públicos"
"10039899343",NA,"vending_machine",2.1912893,41.416806,"amenity","Otros Servicios"
"10039899821",NA,"vending_machine",2.1907594,41.4143345,"amenity","Otros Servicios"
"10039901618",NA,"vending_machine",2.1903808,41.4131034,"amenity","Otros Servicios"
"10039902120",NA,"waste_basket",2.1837261,41.3893514,"amenity","Servicios Públicos"
"10039930117",NA,"vending_machine",2.1899552,41.4120862,"amenity","Otros Servicios"
"10040484117","Bar del Pi","cafe",2.1740318,41.3824386,"amenity","Alimentos y Bebidas"
"10041199517",NA,"vending_machine",2.19464,41.4037921,"amenity","Otros Servicios"
"10041213317",NA,"clock",2.1898924,41.4004594,"amenity","Espacios Públicos"
"10041414118",NA,"clock",2.1334993,41.3889229,"amenity","Espacios Públicos"
"10041414218",NA,"vending_machine",2.1346805,41.3878002,"amenity","Otros Servicios"
"10041414319",NA,"drinking_water",2.1350686,41.3877208,"amenity","Servicios Públicos"
"10041441217",NA,"vending_machine",2.1392395,41.3876785,"amenity","Otros Servicios"
"10041452918",NA,"post_box",2.1448229,41.3841288,"amenity","Servicios Públicos"
"10042641259",NA,"drinking_water",2.1021968,41.3280373,"amenity","Servicios Públicos"
"10042641260",NA,"drinking_water",2.0981256,41.3290017,"amenity","Servicios Públicos"
"10042641267",NA,"drinking_water",2.1025393,41.3293967,"amenity","Servicios Públicos"
"10042876895",NA,"vending_machine",2.2035761,41.4164839,"amenity","Otros Servicios"
"10044088617","Atlètic Poblenou","community_centre",2.1992707,41.4028383,"amenity","Educación"
"10044103217","+pilus cooperativa de consum ecològic","community_centre",2.2032398,41.4062181,"amenity","Educación"
"10044141019",NA,"bench",2.2031556,41.4124926,"amenity","Espacios Públicos"
"10044141020",NA,"bench",2.2028555,41.4122679,"amenity","Espacios Públicos"
"10044141319",NA,"bench",2.2035082,41.412755,"amenity","Espacios Públicos"
"10044141320",NA,"bench",2.2033657,41.4126521,"amenity","Espacios Públicos"
"10044141321",NA,"bench",2.2032636,41.4125637,"amenity","Espacios Públicos"
"10044141322",NA,"bench",2.2030085,41.4123825,"amenity","Espacios Públicos"
"10044141418",NA,"bench",2.2034815,41.4127299,"amenity","Espacios Públicos"
"10044141419",NA,"bench",2.2033273,41.4126082,"amenity","Espacios Públicos"
"10044141420",NA,"bench",2.2031074,41.4124458,"amenity","Espacios Públicos"
"10044141421",NA,"bench",2.2029437,41.4123345,"amenity","Espacios Públicos"
"10044222217",NA,"vending_machine",2.1897222,41.4105436,"amenity","Otros Servicios"
"10044468938","Glòries",NA,2.1907228,41.4061315,"bus_stop","Transporte"
"10044988692",NA,"toilets",2.1355501,41.3837704,"amenity","Servicios Públicos"
"10045088387",NA,"parking_entrance",2.189761,41.398924,"amenity","Transporte"
"10045089716",NA,"parking_entrance",2.1892014,41.3996106,"amenity","Transporte"
"10045211741",NA,"bench",2.2027778,41.4122212,"amenity","Espacios Públicos"
"10046389392",NA,"drinking_water",2.1394746,41.3743878,"amenity","Servicios Públicos"
"10046799733",NA,"toilets",2.1535175,41.3985753,"amenity","Servicios Públicos"
"1004714822",NA,"shelter",2.15995890110935,41.4157465995926,"amenity","Espacios Públicos"
"1004714823",NA,"shelter",2.15970468141682,41.4156810822983,"amenity","Espacios Públicos"
"100472747",NA,"recycling",2.1688734,41.375967,"amenity","Servicios Públicos"
"100474486","Aparcament BAMSA Paral·lel Plaça Raquel Meller","parking_entrance",2.1698494,41.3756368,"amenity","Transporte"
"10047448787","Cocina Hermanos Torres","restaurant",2.1401446,41.3865141,"amenity","Alimentos y Bebidas"
"10048756197","Centro Salvat","clinic",2.1533076,41.396806,"amenity","Salud"
"10049016067","Silvia Congost","doctors",2.1533043,41.3967827,"amenity","Salud"
"10049094052","Soul Argento","restaurant",2.1623201,41.3725975,"amenity","Alimentos y Bebidas"
"1005072694","Petit Aloma","kindergarten",2.17842975383865,41.4324584554991,"amenity","Educación"
"10052459763","Soul Argento Parrilla","restaurant",2.07363,41.3833861,"amenity","Alimentos y Bebidas"
"10053392796",NA,"bench",2.1013231,41.4208191,"amenity","Espacios Públicos"
"10053453893",NA,"bench",2.1039797,41.4039745,"amenity","Espacios Públicos"
"10053455512",NA,"bench",2.1040384,41.4040865,"amenity","Espacios Públicos"
"10053455528",NA,"bench",2.1010199,41.4206081,"amenity","Espacios Públicos"
"10053465234",NA,"bench",2.100809,41.4200301,"amenity","Espacios Públicos"
"10053467415",NA,"bench",2.1011787,41.4207507,"amenity","Espacios Públicos"
"10053468018",NA,"bench",2.1035911,41.4043054,"amenity","Espacios Públicos"
"10053468149",NA,"waste_basket",2.101316,41.4207776,"amenity","Servicios Públicos"
"10053468150",NA,"waste_basket",2.1036473,41.4043209,"amenity","Servicios Públicos"
"10053473346",NA,"bench",2.1036641,41.4043684,"amenity","Espacios Públicos"
"10053475622",NA,"bench",2.1007113,41.4200211,"amenity","Espacios Públicos"
"10053476008",NA,"bench",2.1038897,41.404214,"amenity","Espacios Públicos"
"10053501417",NA,"restaurant",2.1775475,41.3846569,"amenity","Alimentos y Bebidas"
"10053664118",NA,"bar",2.2071421,41.3987865,"amenity","Alimentos y Bebidas"
"1005417536",NA,"parking_entrance",2.1957139423993,41.4302178662574,"amenity","Transporte"
"1005417538",NA,"parking_entrance",2.19508553830463,41.4300525847839,"amenity","Transporte"
"1005530788",NA,"parking_entrance",2.20013784082422,41.4234386478741,"amenity","Transporte"
"10055610428","Jube","bar",2.1485109,41.3725512,"amenity","Alimentos y Bebidas"
"10055652419","Santa Vegana","cafe",2.177077,41.3803225,"amenity","Alimentos y Bebidas"
"10055677232","Walló","restaurant",2.1513916,41.3924727,"amenity","Alimentos y Bebidas"
"10057990633",NA,"waste_disposal",2.154216,41.3973678,"amenity","Servicios Públicos"
"10057990634",NA,"recycling",2.1542268,41.3973555,"amenity","Servicios Públicos"
"10057990635",NA,"waste_disposal",2.1542052,41.3973799,"amenity","Servicios Públicos"
"10057990644",NA,"bicycle_parking",2.1542003,41.3974635,"amenity","Otros Servicios"
"10057990645",NA,"bench",2.1542263,41.3974369,"amenity","Espacios Públicos"
"10057990653",NA,"bench",2.1541346,41.3975296,"amenity","Espacios Públicos"
"10060431241","Vi & Beers","bar",2.163286,41.3740746,"amenity","Alimentos y Bebidas"
"1006081590",NA,"parking",2.15453375740307,41.3973193517384,"amenity","Transporte"
"1006081591",NA,"motorcycle_parking",2.15433855883022,41.3975156115429,"amenity","Otros Servicios"
"1006083115",NA,"motorcycle_parking",2.15463661263966,41.3972170736013,"amenity","Otros Servicios"
"1006398254",NA,"parking",2.15496714124313,41.3968852963149,"amenity","Transporte"
"1006398255",NA,"motorcycle_parking",2.15489110326101,41.3969603004331,"amenity","Otros Servicios"
"1006398256",NA,"parking",2.15479838939479,41.3970523203985,"amenity","Transporte"
"10064354098",NA,"bench",2.1037366,41.3870065,"amenity","Espacios Públicos"
"10066861248","254 Carrer de Pau Casals","bicycle_parking",2.0992835,41.3285303,"amenity","Otros Servicios"
"10068102477","Escola Bressol Sant Genís","kindergarten",2.1354751,41.426248,"amenity","Educación"
"10068186773","L'Autentica Teatre","theatre",2.1549408,41.4066659,"amenity","Recreación y Entretenimiento"
"10069560988","El Templo","internet_cafe",2.1580746,41.3834981,"amenity","Otros Servicios"
"10069750709",NA,"drinking_water",2.2172439,41.4371935,"amenity","Servicios Públicos"
"1007114396","Casa Los Navarros","restaurant",2.16525214533555,41.4275532730605,"amenity","Alimentos y Bebidas"
"1007114405",NA,"parking",2.16508196957785,41.4261759980973,"amenity","Transporte"
"1007131607",NA,"car_wash",2.12098000372385,41.3661388603186,"amenity","Otros Servicios"
"1007480130",NA,"parking_entrance",2.110096493087,41.3697501502798,"amenity","Transporte"
"1007480131",NA,"parking_entrance",2.10972100273979,41.3699804028076,"amenity","Transporte"
"1007480132",NA,"parking_entrance",2.10810614127341,41.3709605341995,"amenity","Transporte"
"1007480133",NA,"parking_entrance",2.10765907586889,41.3712308407601,"amenity","Transporte"
"1007480134",NA,"parking_entrance",2.10673241425477,41.3717848426427,"amenity","Transporte"
"1007480135",NA,"parking_entrance",2.10693430301506,41.3719815041935,"amenity","Transporte"
"1007486605",NA,"parking_entrance",2.11406443698109,41.3678256796245,"amenity","Transporte"
"1007486606",NA,"parking_entrance",2.11392829629698,41.3680435992131,"amenity","Transporte"
"10074885","Església de Sant Joan","place_of_worship",2.15689265099505,41.4052542485235,"amenity","Religión"
"1007576685",NA,"motorcycle_parking",2.1549330400123,41.3967698321671,"amenity","Otros Servicios"
"10078355430","l'Eivissenca","ice_cream",2.1610585,41.4300124,"amenity","Alimentos y Bebidas"
"10078387484","A tavola!","fast_food",2.1611846,41.4300028,"amenity","Alimentos y Bebidas"
"10079846217","Tabo","restaurant",2.1549698,41.3731693,"amenity","Alimentos y Bebidas"
"10080541987","Happy Rock","restaurant",2.149656,41.3761382,"amenity","Alimentos y Bebidas"
"1008166669","Pl Rovira | Trias",NA,2.1588103,41.4076063,"bus_stop","Transporte"
"1008166706","Cafe Flanders","cafe",2.1584049,41.407343,"amenity","Alimentos y Bebidas"
"10083441875",NA,"recycling",2.1493523,41.3986836,"amenity","Servicios Públicos"
"10083441876",NA,"recycling",2.1493418,41.3986924,"amenity","Servicios Públicos"
"10083441877",NA,"recycling",2.1493313,41.3987012,"amenity","Servicios Públicos"
"10083441889",NA,"waste_basket",2.1497233,41.3983688,"amenity","Servicios Públicos"
"10083604071","Paellería Gaudí","restaurant",2.1624849,41.3956447,"amenity","Alimentos y Bebidas"
"1008394481",NA,"parking",2.15579704584524,41.3954407047023,"amenity","Transporte"
"1008820617",NA,"parking",2.15681784890784,41.3956981460925,"amenity","Transporte"
"1008820618",NA,"motorcycle_parking",2.15669204471014,41.3956669627528,"amenity","Otros Servicios"
"1008820619",NA,"motorcycle_parking",2.1565823427848,41.3956392072558,"amenity","Otros Servicios"
"1008820620",NA,"motorcycle_parking",2.1564723379235,41.3956112140741,"amenity","Otros Servicios"
"1008820622",NA,"motorcycle_parking",2.15621513150001,41.3955455793222,"amenity","Otros Servicios"
"1008820623",NA,"motorcycle_parking",2.15609589727465,41.3955147446058,"amenity","Otros Servicios"
"10090041616",NA,"bicycle_parking",2.1892975,41.3983385,"amenity","Otros Servicios"
"10090044617",NA,"bicycle_parking",2.1883641,41.3990407,"amenity","Otros Servicios"
"10090044618",NA,"bicycle_parking",2.1891205,41.3981433,"amenity","Otros Servicios"
"10090625920","The Vegan Corner","cafe",2.1784211,41.3813792,"amenity","Alimentos y Bebidas"
"10091572577","La Biblio","nightclub",2.1521881,41.3954764,"amenity","Recreación y Entretenimiento"
"10092078943","DgUSt","restaurant",2.1893044,41.4018335,"amenity","Alimentos y Bebidas"
"1009334325",NA,"recycling",2.1698889,41.3769613,"amenity","Servicios Públicos"
"10094855120","Tuset Clínica Dental","dentist",2.1522343,41.3954579,"amenity","Salud"
"10094901586",NA,"parking_entrance",2.1518478,41.3951921,"amenity","Transporte"
"10094901597",NA,"parking_entrance",2.1520316,41.3953547,"amenity","Transporte"
"10094901604","Mobsters","bar",2.1521057,41.3954057,"amenity","Alimentos y Bebidas"
"10095668646","Rostisseria Major","restaurant",2.0934562,41.3311411,"amenity","Alimentos y Bebidas"
"10095668647","El Recó de l'Angel","bar",2.0935486,41.331251,"amenity","Alimentos y Bebidas"
"10095668650","Policia Ncional d'El Prat","police",2.094006,41.3310287,"amenity","Servicios Públicos"
"10095668652","Gym Alex","dojo",2.0941877,41.3302891,"amenity","Recreación y Entretenimiento"
"10095668656","El Gall i la Gallina","bar",2.0933675,41.3303357,"amenity","Alimentos y Bebidas"
"10095668658","Cal Xica","bar",2.093368,41.3304501,"amenity","Alimentos y Bebidas"
"10095668659","BBVA","bank",2.0933779,41.3305524,"amenity","Comercio y Finanzas"
"10096545336","166 - Bilbao 2","bicycle_rental",2.2069394,41.4005284,"amenity","Transporte"
"10097375155","Font del Pou del Comú","drinking_water",2.0931724,41.3307989,"amenity","Servicios Públicos"
"10097375158","Església Cristiana ""Entre Amics""","place_of_worship",2.0934397,41.3315791,"amenity","Religión"
"10097487809","Santander","bank",2.0928594,41.3305822,"amenity","Comercio y Finanzas"
"10097487810","Cafetería La Vila","bar",2.0929028,41.3305014,"amenity","Alimentos y Bebidas"
"10097487813","El Prat Ràdio","studio",2.0923379,41.3305147,"amenity","Recreación y Entretenimiento"
"10100384981",NA,"waste_basket",2.1522444,41.3996259,"amenity","Servicios Públicos"
"10100537407",NA,"bicycle_parking",2.1913829,41.399828,"amenity","Otros Servicios"
"10100537408",NA,"bicycle_parking",2.1916417,41.4000242,"amenity","Otros Servicios"
"10100537409",NA,"bicycle_parking",2.1924879,41.400654,"amenity","Otros Servicios"
"10100537410",NA,"bench",2.1927414,41.4008159,"amenity","Espacios Públicos"
"10100537411",NA,"bench",2.1928406,41.4007485,"amenity","Espacios Públicos"
"10100537412",NA,"bench",2.1928272,41.4008712,"amenity","Espacios Públicos"
"10100537413",NA,"bench",2.19285,41.4008883,"amenity","Espacios Públicos"
"10100631174",NA,"bench",2.1478116,41.3760003,"amenity","Espacios Públicos"
"10100845322","Bar Hinojosa","pub",2.2165104,41.4499012,"amenity","Alimentos y Bebidas"
"10100845323",NA,"recycling",2.2163445,41.4499358,"amenity","Servicios Públicos"
"10100845324",NA,"recycling",2.2163209,41.4499297,"amenity","Servicios Públicos"
"10100845325",NA,"recycling",2.2162999,41.4499243,"amenity","Servicios Públicos"
"10100845326","Bar Bodega Chaparral","pub",2.2152711,41.4496444,"amenity","Alimentos y Bebidas"
"10101960417",NA,"restaurant",2.147617,41.3923201,"amenity","Alimentos y Bebidas"
"10102386945","Pizzería Carlos","restaurant",2.1081181,41.3756287,"amenity","Alimentos y Bebidas"
"10102698177","Tesla Destination Charger","charging_station",2.2117978,41.408076,"amenity","Servicios Públicos"
"10102698178","Tesla Destination Charger","charging_station",2.1990976,41.4399255,"amenity","Servicios Públicos"
"10103019309","Da Fu Hau","restaurant",2.1059682,41.3533636,"amenity","Alimentos y Bebidas"
"10103744179",NA,"bicycle_parking",2.1430232,41.3729265,"amenity","Otros Servicios"
"10103827417","Lady Dumpling","restaurant",2.17684,41.3799992,"amenity","Alimentos y Bebidas"
"10104578286","Cafeteria del Casal","bar",2.1652845,41.4242423,"amenity","Alimentos y Bebidas"
"10106484760",NA,"fountain",2.1509674,41.3688558,"amenity","Espacios Públicos"
"10106484761",NA,"fountain",2.1510516,41.3688865,"amenity","Espacios Públicos"
"10106484762",NA,"fountain",2.1511425,41.3689184,"amenity","Espacios Públicos"
"10106484763",NA,"fountain",2.1512334,41.3689519,"amenity","Espacios Públicos"
"10106484764",NA,"fountain",2.1513183,41.3689855,"amenity","Espacios Públicos"
"10106484765",NA,"fountain",2.151385,41.3688848,"amenity","Espacios Públicos"
"10106484766",NA,"fountain",2.1513001,41.3688513,"amenity","Espacios Públicos"
"10106484767",NA,"fountain",2.1512092,41.3688177,"amenity","Espacios Públicos"
"10106484768",NA,"fountain",2.1511183,41.3687859,"amenity","Espacios Públicos"
"10106484769",NA,"fountain",2.1510341,41.3687551,"amenity","Espacios Públicos"
"10106484770",NA,"fountain",2.1507801,41.3687202,"amenity","Espacios Públicos"
"10106484779",NA,"fountain",2.1505199,41.3686815,"amenity","Espacios Públicos"
"10106484780",NA,"fountain",2.1505772,41.3685845,"amenity","Espacios Públicos"
"1010818342",NA,"parking_space",2.11678894936363,41.3576801484626,"amenity","Transporte"
"1010818343",NA,"parking_space",2.11702031425537,41.3571257628854,"amenity","Transporte"
"1010818344",NA,"parking_space",2.11650865436848,41.3575189863536,"amenity","Transporte"
"1010818345",NA,"parking_space",2.11697728970073,41.3572918284622,"amenity","Transporte"
"1010818346",NA,"parking_space",2.11640702315548,41.3577023181692,"amenity","Transporte"
